id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,hard,clay,grass
128034,Hubert Hurkacz,0.110381861575179,0.028042959427207637,0.7330275229357798,0.5767790262172284,0.6333333333333333,0.37142857142857144,23,14,1,0
200624,Sebastian Korda,0.01818181818181818,0.09090909090909091,0.6060606060606061,1.0,0.2,1.0,1,0,0,0
106328,Christian Harrison,0.07142857142857142,0.05714285714285714,0.6304347826086957,0.8461538461538461,0.6,0.33333333333333337,1,0,0,0
111815,Cameron Norrie,0.05357142857142857,0.08928571428571429,0.7142857142857143,0,0.3333333333333333,1.0,1,0,0,0
126149,Gianluca Mager,0.060240963855421686,0.07228915662650602,0.7555555555555555,0.6111111111111112,0.8181818181818182,0.25,1,0,0,0
105933,Roberto Quiroz,0.029411764705882353,0.014705882352941176,0.6511627906976745,1.0,0.7,0.33333333333333337,1,0,0,0
126207,Frances Tiafoe,0.0625,0.010416666666666666,0.6551724137931034,0.8125,0.7058823529411765,0.18181818181818177,1,0,0,0
104545,John Isner,0.1566265060240964,0.012048192771084338,0.65,0,0.5714285714285714,0.16666666666666663,1,0,0,0
106426,Cristian Garin,0.051787016776075855,0.032093362509117436,0.679658952496955,0.5801217038539553,0.6762589928057554,0.3986486486486487,19,0,10,0
105023,Sam Querrey,0.15384615384615385,0.06153846153846154,0.7647058823529411,0.9,0.25,0.125,1,0,0,0
123755,Daniel Elahi Galan,0.0784313725490196,0.0196078431372549,0.6129032258064516,0,0.42857142857142855,0.0,1,0,0,0
103333,Ivo Karlovic,0.15217391304347827,0.08695652173913043,0.7741935483870968,0,0.4,0,1,0,0,0
106216,Bjorn Fratangelo,0.037037037037037035,0.024691358024691357,0.7021276595744681,0.8666666666666667,0.3333333333333333,0.2857142857142857,1,0,0,0
105173,Adrian Mannarino,0.016129032258064516,0.04838709677419355,0.5483870967741935,0.7142857142857143,0.375,0.5,1,0,0,0
126205,Tommy Paul,0.024096385542168676,0.04819277108433735,0.6181818181818182,0,0.16666666666666666,0.18181818181818177,1,0,0,0
106329,Thiago Monteiro,0.05333333333333334,0.02666666666666667,0.7843137254901961,0.8461538461538461,0.75,0,1,0,0,0
144869,Tomas Martin Etcheverry,0.057971014492753624,0.043478260869565216,0.5681818181818182,0.9,0.6923076923076923,0.33333333333333337,1,0,0,0
105992,Ryan Harrison,0.047619047619047616,0.047619047619047616,0.7727272727272727,0.7647058823529411,0.5,0.07692307692307687,1,0,0,0
111456,Mackenzie McDonald,0.07692307692307693,0.038461538461538464,0.59375,0.75,0.5,0.1428571428571429,1,0,0,0
105413,Andrej Martin,0.03125,0.03125,0.6666666666666666,0.8333333333333334,0.5714285714285714,0.16666666666666663,1,0,0,0
111511,Noah Rubin,0.07575757575757576,0.09090909090909091,0.6857142857142857,1.0,0.2857142857142857,0.75,1,0,0,0
104665,Pablo Andujar,0.0,0.05,0.6507936507936508,0.7142857142857143,0.625,0.5,1,0,0,0
105385,Donald Young,0.0547945205479452,0.0821917808219178,0.6511627906976745,0.9090909090909091,0.5,0.5,1,0,0,0
110536,Kevin King,0.04081632653061224,0.04081632653061224,0.53125,0,0.3333333333333333,0.0,1,0,0,0
111574,Jc Aragone,0.0425531914893617,0.0425531914893617,0.4642857142857143,1.0,0.5,0.0,1,0,0,0
106227,Ji Sung Nam,0.0392156862745098,0.0784313725490196,0.5925925925925926,0.8,0.3333333333333333,0.33333333333333337,1,0,0,0
