id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches
103009,Razvan Sabau,0.03452243958573072,0.06041426927502877,0.5826001955034213,0.49166666666666664,0.547244094488189,0.27835051546391754,29
101367,Igor Saric,0.04854368932038835,0.0,0.6271186440677966,0.7142857142857143,0.625,0.5,1
101573,Carl Chang,0.10062893081761007,0.09433962264150944,0.7464788732394366,0.5263157894736842,0.55,0.33333333333333337,2
100832,Constantinos Efremoglou,0.05405405405405406,0.0,0.391304347826087,0,0.4,0.16666666666666663,1
102563,Thomas Johansson,0.10670267276000554,0.03526750680884457,0.768082268404974,0.5545425118687959,0.6257221039829736,0.41956751054852326,587
102669,Noam Behr,0.05818181818181818,0.06545454545454546,0.6340694006309149,0.6077348066298343,0.5357142857142857,0.40740740740740744,8
101515,Donald Johnson,0.038231780167264036,0.06571087216248507,0.687374749498998,0.5919117647058824,0.569620253164557,0.37735849056603776,10
102903,Eyal Erlich,0.05263157894736842,0.05526315789473684,0.6619047619047619,0.4460431654676259,0.5434782608695652,0.28260869565217395,7
102005,Johan De Beer,0.005128205128205128,0.05641025641025641,0.5703125,0.6904761904761905,0.65625,0.3846153846153846,2
102667,Satoshi Iwabuchi,0.014084507042253521,0.04225352112676056,0.5625,0.47540983606557374,0.4827586206896552,0.29166666666666663,6
101701,Bing Pan,0.03361344537815126,0.01680672268907563,0.6065573770491803,0.5,0.47058823529411764,0.33333333333333337,2
101353,Lionel Barthez,0.05172413793103448,0.06206896551724138,0.6687898089171974,0.5384615384615384,0.4230769230769231,0.375,4
102161,Robert Kroll,0.0,0.06818181818181818,0.4642857142857143,1.0,0.2,0.25,1
108390,Thomas Prerovsky,0.12371134020618557,0.030927835051546393,0.7692307692307693,0.625,0.625,0.1428571428571429,1
102234,Oliver Gross,0.03429878048780488,0.055640243902439025,0.6276547672842295,0.4742895805142084,0.5042016806722689,0.38267148014440433,51
101821,Peter Tramacchi,0.05672268907563025,0.03361344537815126,0.6695652173913044,0.5,0.6435643564356436,0.2777777777777778,9
102588,Lars Rehmann,0.05627198124267292,0.05275498241500586,0.6805054151624549,0.4857142857142857,0.5730337078651685,0.42105263157894735,11
102694,Lars Burgsmuller,0.04143258426966292,0.049719101123595504,0.626890756302521,0.5079242365674527,0.5112692763938316,0.355119825708061,93
102654,Steven Downs,0.031413612565445025,0.05235602094240838,0.5865384615384616,0.6119402985074627,0.5238095238095238,0.33333333333333337,4
102652,Christian Vinck,0.03410705826622454,0.04784462340123164,0.6385161799526441,0.5232876712328767,0.5932835820895522,0.3739837398373984,26
101444,Bonit Wiryawan,0.0,0.04878048780487805,0.47058823529411764,0.7777777777777778,0.6956521739130435,1.0,1
102243,Marcelo Charpentier,0.015725518227305217,0.029306647605432452,0.5794297352342159,0.5417789757412399,0.5906432748538012,0.38235294117647056,17
108229,Sebastien Hette,0.015625,0.15625,0.5428571428571428,1.0,0.6,0.6666666666666667,1
108297,Stephane Andriolo,0.03389830508474576,0.1016949152542373,0.631578947368421,0,0.3333333333333333,0.5,1
102882,Mark Philippoussis,0.16349305235786452,0.059725344673474366,0.8054061637749614,0.5894641917787631,0.6512345679012346,0.3742649602213767,466
101231,Ryan Blake,0.037037037037037035,0.012345679012345678,0.5882352941176471,1.0,0.45454545454545453,0,1
102006,Brent Larkham,0.04774535809018567,0.050397877984084884,0.6636363636363637,0.47107438016528924,0.5531914893617021,0.30000000000000004,5
102042,Brandon Coupe,0.06153846153846154,0.03076923076923077,0.6046511627906976,0.9,0.5714285714285714,0,1
102214,Oscar Ortiz,0.05128205128205128,0.05128205128205128,0.64,0.5161290322580645,0.6842105263157895,0.5555555555555556,4
101929,Joost Winnink,0.07453416149068323,0.033126293995859216,0.6958174904942965,0.5585106382978723,0.5652173913043478,0.17647058823529416,7
102203,Jonathan Leach,0.140625,0.078125,0.65625,0.6,0.5714285714285714,1.0,1
102477,Gaston Etlis,0.061717352415026835,0.04606440071556351,0.6587423312883436,0.5231707317073171,0.4979253112033195,0.38620689655172413,30
102152,Pablo Campana,0.06267806267806268,0.07122507122507123,0.6348314606741573,0.49193548387096775,0.5238095238095238,0.5,4
103029,Mehdi Tahiri,0.006535947712418301,0.058823529411764705,0.5294117647058824,0.46511627906976744,0.21052631578947367,0.5,8
102271,Hicham Arazi,0.04168726314055034,0.02677541604877245,0.6458149779735682,0.5067201604814443,0.5401621223286662,0.30025125628140703,170
102351,Oscar Martinez,0.01568951279933939,0.04789430222956235,0.617124394184168,0.5029585798816568,0.5328947368421053,0.3695652173913043,16
106906,Dusan Prchlik,0.0,0.05172413793103448,0.5813953488372093,0,0.5555555555555556,0.5,1
102259,Jerome Golmard,0.06642116748499727,0.05428259683578832,0.6658851113716295,0.5397963032817804,0.5388739946380697,0.3157894736842105,95
102117,Eduardo Nicolas,0.04310344827586207,0.05172413793103448,0.7428571428571429,0.7037037037037037,0.4,0.09090909090909094,2
102050,Marco Meneschincheri,0.008583690987124463,0.034334763948497854,0.6148148148148148,0.5135135135135135,0.5294117647058824,0.3529411764705882,4
102701,Marcelo Rios,0.06361316246741963,0.036707211120764555,0.7208045490859533,0.5863575505602142,0.6246556473829201,0.4312389603835478,532
102450,Tim Henman,0.07370065850664087,0.043249376836935895,0.7495660559305689,0.5708661417322834,0.6355849241311796,0.41097674418604646,714
108443,Toshitsugu Mori,0.047619047619047616,0.1111111111111111,0.5588235294117647,0.6153846153846154,0.7142857142857143,0,1
102106,Davide Sanguinetti,0.056105610561056105,0.03253182461103253,0.6636917410398073,0.483444976076555,0.5460207612456748,0.33666666666666667,158
102316,Jong Woong Yoon,0.0,0.0,0.45454545454545453,0.8,0.6,0.0,1
101636,Wade Mcguire,0.07303974221267455,0.055853920515574654,0.7,0.5590778097982709,0.5882352941176471,0.2647058823529411,12
100852,Howard Herr,0.0,0.041666666666666664,0.35,0,0.25,1.0,1
102533,Jens Knippschild,0.07565069326198005,0.050109462417903185,0.7112848070346849,0.5008130081300813,0.5633484162895928,0.3047210300429185,45
101699,Alois Beust,0.04040404040404041,0.020202020202020204,0.625,0.6666666666666666,0.5714285714285714,0.33333333333333337,1
102018,Tamer El Sawy,0.027624309392265192,0.016574585635359115,0.6206896551724138,0.5132743362831859,0.5135135135135135,0.47058823529411764,9
101720,Agustin Garizzio,0.024193548387096774,0.04838709677419355,0.7464788732394366,0.6296296296296297,0.6666666666666666,0.33333333333333337,1
102437,Adrian Voinea,0.06154220384334712,0.04366334225249331,0.6468576314664386,0.5083622593878195,0.5300950369588173,0.31702544031311153,111
102851,Giorgio Galimberti,0.017982017982017984,0.059940059940059943,0.6025641025641025,0.4973404255319149,0.5284552845528455,0.4482758620689655,11
101629,Matt Lucena,0.029850746268656716,0.05970149253731343,0.7333333333333333,0,0.5,0.25,1
102113,Daniele Musa,0.03655352480417755,0.02610966057441253,0.6387434554973822,0.5094339622641509,0.47619047619047616,0.42105263157894735,5
102854,Sjeng Schalken,0.04915794264906691,0.04278561675011379,0.6968731509717355,0.5741216795201372,0.5968863862206029,0.42911652480187845,478
101512,Trevor Kronemann,0.0547945205479452,0.0958904109589041,0.7368421052631579,0.75,0.4,0.0,1
102753,Wolfgang Schranz,0.06621392190152801,0.027164685908319185,0.6761363636363636,0.49019607843137253,0.5882352941176471,0.375,9
103182,Markus Hipfl,0.027301587301587302,0.0419047619047619,0.6115404430705822,0.4855004677268475,0.548926014319809,0.33333333333333337,42
102905,Stefan Koubek,0.046955110471764226,0.03917229168972004,0.672531950361178,0.5766964648516864,0.5912518853695324,0.425250501002004,380
101973,Viktor Nagy,0.01694915254237288,0.05084745762711865,0.5555555555555556,0.7,0.6153846153846154,0,1
