id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,hard,clay,grass
104925,Novak Djokovic,0.07774049217002237,0.03831096196868009,0.7539130434782608,0.5955947136563877,0.6707818930041153,0.4346793349168646,46,30,11,0
104745,Rafael Nadal,0.06205533596837945,0.02608695652173913,0.7466007416563659,0.6351674641148325,0.675,0.4928057553956835,34,18,9,0
105138,Roberto Bautista Agut,0.04132935662547933,0.023008095440988495,0.6806349206349206,0.6064425770308123,0.6310679611650486,0.42087542087542085,28,16,4,0
105583,Dusan Lajovic,0.03508771929824561,0.017543859649122806,0.6,0,0.5,0.4,1,0,0,0
106421,Daniil Medvedev,0.12619978670458584,0.03519374333451831,0.7794031597425395,0.5965447154471545,0.6368715083798883,0.4153354632587859,38,28,0,0
111575,Karen Khachanov,0.07603092783505154,0.029639175257731958,0.7232546459065796,0.5577492596248766,0.6041666666666666,0.45019920318725104,35,16,4,0
200282,Alex De Minaur,0.03848003848003848,0.030303030303030304,0.6974198592650508,0.5480769230769231,0.6170212765957447,0.42934782608695654,23,13,0,0
106401,Nick Kyrgios,0.20828402366863905,0.029585798816568046,0.7814569536423841,0.6153846153846154,0.7222222222222222,0.5,9,6,0,0
133430,Denis Shapovalov,0.10604490500863557,0.06528497409326425,0.7525714285714286,0.594048884165781,0.6415929203539823,0.3639575971731449,32,12,5,0
200000,Felix Auger Aliassime,0.11355081555834379,0.054893350062735255,0.7477832512315271,0.5987654320987654,0.6628352490421456,0.3468634686346863,42,22,1,0
106043,Diego Schwartzman,0.016959418534221685,0.03603876438522108,0.6489618541767262,0.5556561085972851,0.5683890577507599,0.4666666666666667,41,10,15,0
105550,Guido Pella,0.046153846153846156,0.06153846153846154,0.6666666666666666,0.7142857142857143,0.4,0.16666666666666663,1,0,0,0
105554,Daniel Evans,0.03007518796992481,0.007518796992481203,0.6477272727272727,0.6538461538461539,0.5555555555555556,0.23076923076923073,1,1,0,0
111815,Cameron Norrie,0.02127659574468085,0.0851063829787234,0.5714285714285714,0,0.2857142857142857,0.16666666666666663,1,0,0,0
105676,David Goffin,0.061611374407582936,0.04597156398104266,0.710016155088853,0.5243741765480896,0.5783783783783784,0.4108910891089109,23,12,0,0
106293,Kimmer Coppejans,0.05454545454545454,0.01818181818181818,0.575,0,0.5,0.33333333333333337,1,0,0,0
104792,Gael Monfils,0.08700764256319812,0.052322163433274546,0.7183708838821491,0.5809312638580931,0.6328125,0.4035087719298246,23,16,0,0
105332,Benoit Paire,0.11467444120505345,0.07337220602526726,0.7538185085354897,0.5282051282051282,0.605,0.3756345177664975,23,9,1,0
104731,Kevin Anderson,0.1619047619047619,0.02857142857142857,0.7323943661971831,0.9230769230769231,0.875,0.25,1,0,0,0
144750,Lloyd Harris,0.15625,0.052083333333333336,0.7301587301587301,0,0.75,1.0,1,0,0,0
106426,Cristian Garin,0.05581761006289308,0.05070754716981132,0.7005758157389635,0.5539739027283511,0.5555555555555556,0.4031007751937985,30,3,15,0
111797,Nicolas Jarry,0.125,0.013888888888888888,0.6666666666666666,0.8333333333333334,0.5714285714285714,0.5,1,0,0,0
104468,Gilles Simon,0.02857142857142857,0.07142857142857142,0.7446808510638298,0,0.625,0.25,1,1,0,0
106415,Yoshihito Nishioka,0.0,0.028985507246376812,0.6666666666666666,0,0.4,0.25,1,0,0,0
104424,Go Soeda,0.06666666666666667,0.016666666666666666,0.6842105263157895,0,0.625,0,1,0,0,0
105932,Nikoloz Basilashvili,0.05194805194805195,0.06493506493506493,0.6216216216216216,0.625,0.5,0.6,1,0,0,0
106223,Aleksandre Metreveli,0.07462686567164178,0.029850746268656716,0.4878048780487805,0.8571428571428571,0.5714285714285714,0.0,1,0,0,0
104655,Pablo Cuevas,0.1509433962264151,0.03773584905660377,0.6388888888888888,0,0.5,0.0,1,0,0,0
208364,Franco Roncadelli,0.0,0.0,0.4838709677419355,0,0.4,0.33333333333333337,1,0,0,0
105899,Martin Cuevas,0.07692307692307693,0.03076923076923077,0.5853658536585366,0.8888888888888888,0.5,0,1,0,0,0
104327,Steve Darcis,0.10869565217391304,0.021739130434782608,0.84375,0,0.0,0.5,1,1,0,0
105777,Grigor Dimitrov,0.050423402617398,0.050808314087759814,0.7025355596784169,0.5912938331318017,0.6567796610169492,0.44715447154471544,30,12,6,0
106220,Dimitar Kuzmanov,0.0,0.0,0.6388888888888888,0.8888888888888888,0.6666666666666666,0.5555555555555556,1,1,0,0
105430,Radu Albot,0.047619047619047616,0.031746031746031744,0.5897435897435898,0.9,0.6363636363636364,0.0,1,0,0,0
126612,Alexander Cozbinov,0.017241379310344827,0.017241379310344827,0.5833333333333334,0.9444444444444444,0.42857142857142855,0.4285714285714286,1,0,0,0
104926,Fabio Fognini,0.05503258508327299,0.04344677769732078,0.699228791773779,0.5858778625954199,0.5757575757575758,0.42553191489361697,15,4,1,0
105882,Stefano Travaglia,0.08620689655172414,0.05172413793103448,0.7333333333333333,0.9090909090909091,0.2,0.6666666666666667,1,0,0,0
104545,John Isner,0.23624235686492495,0.03557531962201223,0.7805255023183926,0.6336405529953917,0.7722772277227723,0.28915662650602414,20,9,1,0
126203,Taylor Fritz,0.12359550561797752,0.06741573033707865,0.7924528301886793,0,0.42857142857142855,0.33333333333333337,1,0,0,0
134770,Casper Ruud,0.03076923076923077,0.015384615384615385,0.6923076923076923,0,0.5,0.33333333333333337,1,0,0,0
126340,Viktor Durasovic,0.047619047619047616,0.09523809523809523,0.55,0.7777777777777778,0.5,0,1,0,0,0
106432,Borna Coric,0.04672897196261682,0.018691588785046728,0.7258064516129032,0.75,0.6666666666666666,0.33333333333333337,1,1,0,0
106233,Dominic Thiem,0.07093023255813953,0.02936046511627907,0.7426605504587156,0.5678040244969379,0.6570247933884298,0.4207317073170732,34,19,6,0
105227,Marin Cilic,0.1595744680851064,0.031914893617021274,0.8275862068965517,0.6956521739130435,1.0,0.4,1,1,0,0
110602,Dennis Novak,0.10679611650485436,0.019417475728155338,0.7076923076923077,0.6666666666666666,0.6,0.0,1,0,0,0
128034,Hubert Hurkacz,0.08196721311475409,0.01639344262295082,0.7432432432432432,0.7272727272727273,0.8,0.16666666666666663,1,1,0,0
200390,Kacper Zuk,0.05309734513274336,0.035398230088495575,0.7611940298507462,0.8095238095238095,0.6923076923076923,0.3076923076923077,1,1,0,0
111794,Kamil Majchrzak,0.037037037037037035,0.037037037037037035,0.7,0.75,0.6666666666666666,0.4285714285714286,1,0,0,0
126774,Stefanos Tsitsipas,0.09243954698500154,0.02662993572084481,0.7630711257654262,0.620722433460076,0.6420454545454546,0.391156462585034,44,18,9,0
100644,Alexander Zverev,0.12335574393452207,0.06430868167202572,0.7698887938408896,0.5667447306791569,0.6081632653061224,0.43465909090909094,39,25,3,0
105526,Jan Lennard Struff,0.14545454545454545,0.03636363636363636,0.7297297297297297,0.9,0.6666666666666666,0.5,1,1,0,0
133018,Michail Pervolarakis,0.061224489795918366,0.08163265306122448,0.4583333333333333,0.5714285714285714,0.5,0.33333333333333337,1,0,0,0
105357,John Millman,0.13953488372093023,0.03488372093023256,0.7857142857142857,0.7142857142857143,0.8,0.5,1,1,0,0
126094,Andrey Rublev,0.11030595813204509,0.020397208803005905,0.7896396396396397,0.5731364275668073,0.6375,0.4444444444444444,51,31,10,0
144895,Corentin Moutet,0.0,0.04838709677419355,0.5416666666666666,0,0.5,0.5,1,0,0,0
104527,Stan Wawrinka,0.10959571358986848,0.018996590355577204,0.752836304700162,0.5539661898569571,0.6477987421383647,0.37016574585635365,23,13,2,0
200175,Miomir Kecmanovic,0.0,0.02,0.4666666666666667,0.8,0.3333333333333333,0,1,0,0,0
105379,Aljaz Bedene,0.14285714285714285,0.02040816326530612,0.88,0.9,0.5,0.0,1,0,0,0
