id,name,surname,rank,country
103675,Diego,Junqueira,97,ARG
104523,Frederico,Gil,98,POR
104660,Sergiy,Stakhovsky,91,UKR
104665,Pablo,Andujar,88,ESP
105028,Jesse,Levine,96,CAN
104332,Philipp,Petzschner,72,GER
104979,Andrey,Golubev,93,KAZ
104676,Andreas,Beck,94,GER
104797,Denis,Istomin,98,UZB
104919,Leonardo,Mayer,95,ARG
104230,Daniel,Koellerer,100,AUT
104003,Victor,Crivoi,99,ROU
104262,Flavio,Cipolla,99,ITA
104547,Horacio,Zeballos,98,ARG
105173,Adrian,Mannarino,94,FRA
104721,Josselin,Ouanna,91,FRA
103843,Marco,Chiudinelli,100,SUI
103893,Paolo,Lorenzi,90,ITA
104330,Rajeev,Ram,100,USA
105041,Lukas,Lacko,91,SVK
105217,Thiemo,De Bakker,99,NED
103997,Lukasz,Kubot,89,POL
104978,Daniel,Brands,98,GER
