id,name,surname,rank,country
200033,Kushaan,Nath,1,IND
200033,Serena,Williams,1,USA
201336,Todd,Watkins,2,USA
201336,Dinara,Safina,2,RUS
201320,Martin,Chajdas,3,UNK
201320,Svetlana,Kuznetsova,3,RUS
201496,Ari,Alkio,4,FIN
201496,Caroline,Wozniacki,4,DEN
200108,Matej,Vocel,5,CZE
200108,Elena,Dementieva,5,RUS
200748,Andres,Andrade,6,ECU
200748,Venus,Williams,6,USA
201458,Leo,Lau,7,HKG
201458,Victoria,Azarenka,7,BLR
201347,Ornello,Arlati,8,ITA
201347,Jelena,Jankovic,8,SRB
201329,Philippe,Poisson,9,FRA
201329,Vera,Zvonareva,9,RUS
201474,K,Botta,10,ITA
201474,Agnieszka,Radwanska,10,POL
201294,David,Saceanu,11,GER
201294,Marion,Bartoli,11,FRA
201355,Patrick,Steiner,12,SUI
201355,Flavia,Pennetta,12,ITA
201325,A,Aziz,13,MAS
201325,Samantha,Stosur,13,AUS
201345,Jacopo,Lomonaco,14,ITA
201345,Maria,Sharapova,14,RUS
201419,Luis,Valcacel,15,PUR
201419,Na,Li,15,CHN
201518,Jeff,Young,16,AUS
201518,Yanina,Wickmayer,16,BEL
201212,Johan,De Muynck,17,BEL
201212,Francesca,Schiavone,17,ITA
200079,Thomas Otu,Omang,18,NGR
200079,Kim,Clijsters,18,BEL
200043,Yoga Argi,Syahputra,19,INA
200043,Virginie,Razzano,19,FRA
200069,Arsan,Arashov,20,KAZ
200069,Nadia,Petrova,20,RUS
201421,Antonis,Saravias,21,GRE
201421,Ana,Ivanovic,21,SRB
201513,Stuart,King,22,GBR
201513,Sabine,Lisicki,22,GER
201455,Andrew,Yarmola,23,UKR
201455,Elena,Vesnina,23,RUS
201290,Ken,Lindner,24,USA
201290,Daniela,Hantuchova,24,SVK
201431,Francesco,Solsona,25,ESP
201431,Aravane,Rezai,25,FRA
201287,Mikael,Robertson,26,RSA
201287,Maria Jose,Martinez Sanchez,26,ESP
201286,Richard,Wenerhjeim,27,SWE
201286,Anabel,Medina Garrigues,27,ESP
201495,John,Tregonning,28,AUS
201495,Dominika,Cibulkova,28,SVK
201515,Andrew,Moriarty,29,AUS
201515,Alisa,Kleybanova,29,RUS
201424,Alessandro,Caggiari,30,ITA
201424,Shahar,Peer,30,ISR
201435,Pekka,Rinner,31,FIN
201435,Kateryna,Bondarenko,31,UKR
201416,Josh,Osswald,32,USA
201416,Alona,Bondarenko,32,UKR
201521,Boyd,Bryan,33,USA
201521,Carla,Suarez Navarro,33,ESP
201486,Gerry,Farmer,34,USA
201486,Aleksandra,Wozniak,34,CAN
201386,R,Weber,35,USA
201386,Jie,Zheng,35,CHN
201363,Jay,Patel,36,IND
201363,Gisela,Dulko,36,ARG
