id,name,surname,rank,country
100394,Angel,Gimenez,86,ESP
100228,Kjell,Johansson,88,SWE
100392,Richard,Meyer,89,USA
100585,Van,Winitsky,90,USA
100060,Marty,Riessen,91,USA
100346,Paul,Kronk,92,AUS
100375,John,Hayes,92,USA
100477,Gianni,Ocleppo,94,ITA
100091,Colin,Dibley,95,AUS
100436,Nick,Saviano,96,USA
100592,Robert,Vant Hof,96,USA
100492,John,Austin,98,USA
100368,Haroon,Ismail,99,ZIM
100135,Onny,Parun,100,NZL
100337,Mark,Edmondson,20,AUS
100445,Steve,Denton,24,USA
100689,Tim,Mayotte,30,USA
103993,Chris,Lewis,32,GBR
100711,Pedro,Rebolledo,43,CHI
100530,Andreas,Maurer,47,GER
100186,Jeff,Borowiak,50,USA
100942,Thierry,Tulasne,52,FRA
100529,Kevin,Curren,57,USA
100905,Sammy,Giammalva Jr,58,USA
100233,Ricardo,Cano,59,ARG
100713,John,Fitzgerald,60,AUS
100244,John,Alexander,61,AUS
100449,Stanislav,Birner,63,CZE
101062,Mats,Wilander,69,SWE
130938,John,Austin,70,IRL
100543,Peter,Elter,73,GER
100893,Joakim,Nystrom,73,SWE
100460,Jose,Lopez Maeso,78,ESP
100525,Gilles,Moretton,80,FRA
101061,Jimmy,Arias,81,USA
100517,Matt,Doyle,82,USA
100574,Peter,Rennert,85,USA
100243,Steve,Krulevitz,86,USA
100325,Ulrich,Pinner,87,GER
100782,Pablo,Arraya,90,PER
100800,Diego,Perez,92,URU
100430,David,Carter,93,AUS
100699,Chris,Johnstone,97,AUS
100229,Dick,Stockton,98,USA
100757,Anders,Jarryd,100,SWE
100936,Henri,Leconte,28,FRA
100567,Chip,Hooper,30,USA
100597,Jay,Lapidus,39,USA
100635,Mark,Dickson,40,USA
101138,Pat,Cash,44,AUS
100468,Dominique,Bedel,45,FRA
100821,Hans,Simonsson,46,SWE
102312,Jairo,Velasco Jr,47,ESP
100780,Mike,De Palmer,51,USA
100763,Brad,Gilbert,54,USA
100546,Eric,Fromm,63,USA
100765,Rodney,Harmon,67,USA
100661,Damir,Keretic,69,GER
101098,Guy,Forget,70,FRA
100599,Bernard,Boileau,71,BEL
100565,Lloyd,Bourne,73,USA
100646,Claudio,Panatta,76,ITA
100553,Nduka,Odizor,80,NGR
101013,Henrik,Sundstrom,82,SWE
100652,Cassio,Motta,86,BRA
100962,Thomas,Hogstedt,88,SWE
100606,Mike,Bauer,89,USA
100540,Drew,Gitlin,90,USA
100848,Alberto,Tous,91,ESP
100651,Alejandro,Ganzabal,92,ARG
100719,Juan,Avendano,93,ESP
100314,Bernard,Fritz,94,FRA
100182,Mike,Estep,95,USA
100240,Joao,Soares,96,BRA
101131,Jimmy,Brown,97,USA
100855,Scott,Davis,24,USA
100377,Colin,Dowdeswell,33,GBR
100887,Eric,Korita,48,USA
100922,Roberto,Arguello,49,ARG
101222,Stefan,Edberg,53,SWE
100950,Libor,Pimek,57,BEL
100640,Stefan,Simonsson,61,SWE
100809,Juan,Aguilera,64,ESP
100923,Wally,Masur,66,AUS
100551,Brad,Drewett,70,AUS
100894,Francesco,Cancellotti,72,ITA
100857,Sergio,Casal,73,ESP
100343,John,Lloyd,77,GBR
100836,Glenn,Michibata,79,CAN
100730,Florin,Segarceanu,81,ROU
100570,Marty,Davis,85,USA
100603,Roland,Stadler,86,SUI
100609,Zoltan,Kuharszky,87,HUN
100534,Steve,Meister,88,USA
100657,Mike,Leach,92,USA
101381,Aaron,Krickstein,94,USA
100701,Marko,Ostoja,96,CRO
100829,Jan,Gunnarsson,100,SWE
100618,Leif,Shiras,44,USA
100797,Ben,Testerman,54,USA
101036,Miloslav,Mecir,57,SVK
101142,Emilio,Sanchez,67,ESP
100759,Danie,Visser,80,RSA
101113,Michael,Westphal,87,GER
100663,Marcel,Freeman,88,USA
100957,Greg,Holmes,89,USA
100323,Givaldo,Barbosa,96,BRA
100920,Robert,Seguso,96,USA
101084,Jakob,Hlasek,99,SUI
100901,Paul,Annacone,88,USA
100639,Blaine,Willenborg,100,USA
100390,Trevor,Allan,57,AUS
100624,Derek,Tarr,93,USA
101073,Martin,Jaite,86,ARG
101158,John,Frawley,99,AUS
107828,Morees,Dubruyn,69,RSA
100440,Eddie,Edwards,83,RSA
100649,David,Dowlen,97,USA
100866,Shahar,Perkiss,91,ISR
100660,Bob,Green,66,USA
100815,David,Pate,92,USA
100967,Dan,Goldie,93,USA
101020,Hans,Schwaier,80,GER
100728,Todd,Nelson,94,USA
100628,Michiel,Schapers,70,NED
100475,Matt,Mitchell,63,USA
101109,Tarik,Benhabiles,79,FRA
100490,Jaroslav,Navratil,85,CZE
101414,Boris,Becker,55,GER
101276,Horacio,De La Pena,89,ARG
100744,Peter,Doohan,85,AUS
100740,Dan,Cassidy,76,USA
100833,Marc,Flur,95,USA
100489,Larry,Stefanki,35,USA
100946,Slobodan,Zivojinovic,99,YUG
100598,Wolfgang,Popp,92,GER
100398,Julio,Goes,85,BRA
101080,Lawson,Duncan,91,USA
100884,Steve,Shaw,96,GBR
100926,Ken,Flach,61,USA
100406,Greg,Halder,56,CAN
101298,Jonas,Svensson,91,SWE
101119,Marian,Vajda,94,SVK
100617,Bud,Schultz,97,USA
100518,Ricardo,Acuna,59,CHI
101086,Ronald,Agenor,97,USA
100865,Marcelo,Ingaramo,76,ARG
101029,Ricki,Osterthun,77,GER
101426,Kent,Carlsson,81,SWE
101344,Bruno,Oresar,89,CRO
100645,Huub,Van Boeckel,96,NED
101404,Thomas,Muster,95,AUT
100864,Martin,Wostenholme,97,CAN
100934,Matt,Anger,100,USA
100772,Kelly,Evernden,88,NZL
100970,Stefan,Eriksson,94,SWE
101145,Jonathan,Canter,100,USA
101195,Amos,Mansdorf,87,ISR
101154,Simon,Youl,89,AUS
101106,Peter,Lundgren,64,SWE
100837,Jeremy,Bates,82,GBR
101409,Jaime,Yzaga,99,PER
101048,Francisco,Maciel,79,MEX
101374,Leonardo,Lavalle,89,MEX
100742,Christo,Steyn,95,RSA
101185,Mark,Woodforde,81,AUS
100944,Mikael,Pernfors,65,SWE
100990,Milan,Srejber,76,CZE
100747,Glenn,Layendecker,95,USA
100714,Broderick,Dyke,35,AUS
100972,Todd,Witsken,84,USA
101117,Eric,Jelen,48,GER
101074,Carlos,Di Laura,93,PER
101120,Karel,Novacek,92,CZE
101324,Ulf,Stenlund,95,SWE
101230,Andrei,Chesnokov,82,RUS
101124,Paolo,Cane,94,ITA
101256,Mark,Kratzmann,100,AUS
101285,Thierry,Champion,88,FRA
100870,Christo,Van Rensburg,68,RSA
100928,Barry,Moir,92,RSA
100954,Luiz,Mattar,95,BRA
101226,Johan,Carlsson,98,SWE
101511,Horst,Skoff,78,AUT
100956,Simone,Colombo,85,ITA
100830,Gary,Donnelly,88,USA
101368,Christian,Miniussi,80,ARG
101058,Francisco,Yunis,89,ARG
101196,Derrick,Rostagno,96,USA
101063,Jordi,Arrese,97,ESP
101736,Andre,Agassi,100,USA
101026,Jim,Grabb,91,USA
101066,Richard,Matuszewski,92,USA
101309,Jay,Berger,83,USA
101649,Guillermo,Perez Roldan,97,ARG
101242,Brad,Pearce,92,USA
101179,Jean Philippe,Fleurian,82,FRA
100548,Ivan,Kley,82,BRA
101004,Jim,Pugh,99,USA
101000,Carl,Limberger,88,AUS
101022,Kelly,Jones,94,USA
101391,Carl Uwe,Steeb,97,GER
101387,Claudio,Pistolesi,94,ITA
101686,Franco,Davin,100,ARG
101377,Christian,Bergstrom,89,SWE
100930,Paul,Vojtischek,97,GER
101147,Claudio,Mezzadri,97,SUI
101439,Javier,Sanchez,95,ESP
101110,David,De Miguel,99,ESP
101251,Eric,Winogradsky,89,FRA
101378,Tore,Meinecke,99,GER
101096,Gary,Muller,86,RSA
101071,Tom,Nijssen,99,NED
101190,Darren,Cahill,80,AUS
100939,Joey,Rive,97,USA
101191,Richey,Reneberg,99,USA
101234,Patrik,Kuhnen,99,GER
100900,Josef,Cihak,80,CZE
100924,Jorge,Lozano,96,MEX
101320,Magnus,Gustafsson,47,SWE
101014,John,Ross,100,USA
101232,Nicklas,Kroon,89,SWE
101500,Christian,Saceanu,91,GER
101434,Petr,Korda,93,CZE
101334,Alexander,Volkov,97,RUS
101143,Branislav,Stankovic,86,SVK
101126,Chris,Pridham,86,CAN
101606,Alberto,Mancini,97,ARG
101318,Javier,Frana,74,ARG
100844,Jerome,Potier,77,FRA
101035,Menno,Oosting,81,NED
100995,Eduardo,Masso,98,BEL
100978,Andrew,Castle,93,GBR
101012,Massimiliano,Narducci,77,ITA
102021,Michael,Chang,86,USA
101727,Jason,Stoltenberg,96,AUS
101382,Marcelo,Filippini,83,URU
101249,Andrei,Olhovskiy,84,RUS
101274,Udo,Riglewski,93,GER
101793,Jim,Courier,74,USA
100997,Roger,Smith,96,BAH
100955,Yahiya,Doumbia,98,SEN
101174,Fernando,Roese,97,BRA
101717,Diego,Nargiso,96,ITA
100727,Raul Antonio,Viver,98,ECU
101050,Martin,Laurendeau,99,CAN
101178,Pieter,Aldrich,98,RSA
101543,Jeff,Tarango,89,USA
100908,Tobias,Svantesson,89,SWE
101412,Shuzo,Matsuoka,99,JPN
101948,Pete,Sampras,97,USA
101216,Olli,Rahnasto,99,FIN
101358,Olivier,Delaitre,83,FRA
101421,Veli,Paloheimo,97,FIN
101772,Andrei,Cherkasov,79,RUS
100810,Paul,Chamberlin,98,USA
101964,Goran,Ivanisevic,80,CRO
101238,Andres,Vysand,85,GER
101337,Martin,Strelba,100,CZE
101440,Mark,Koevermans,86,NED
101735,Richard,Fromberg,100,AUS
101030,Goran,Prpic,81,CRO
101354,Andrew,Sznajder,98,CAN
101809,Nicolas,Pereira,85,VEN
101843,Sergi,Bruguera,94,ESP
101308,Neil,Broad,95,GBR
101481,Omar,Camporese,68,ITA
101529,Michael,Stich,80,GER
101507,Tomas,Carbonell,96,ESP
101393,Jens,Woehrmann,73,GER
101233,Alex,Antonitsch,94,AUT
101609,David,Wheaton,60,USA
101205,Grant,Connell,93,CAN
101235,Paul,Haarhuis,80,NED
101820,Marc,Rosset,87,SUI
101971,Johan,Anderson,91,AUS
101284,Lars Anders,Wahlgren,94,SWE
109771,Jairo,Velasco,48,ESP
100910,Magnus,Tideman,100,SWE
100575,Andy,Andrews,99,USA
100562,Tom,Cain,87,USA
100993,Loic,Courteau,94,FRA
100673,Robbie,Venter,88,RSA
100448,Bruce,Foxworth,97,USA
100472,Craig,Wittus,96,USA
100675,John,Mccurdy,83,AUS
100715,Jim,Gurfein,98,USA
100523,Erick,Iskersky,96,USA
100450,Leo,Palin,100,FIN
100359,Richard,Lewis,95,GBR
110788,Jose,Garcia Requena,69,ESP
100279,Mike,Cahill,87,USA
100141,Zeljko,Franulovic,93,CRO
100223,Jeff,Simpson,94,NZL
100615,Gianluca,Rinaldini,99,ITA
100799,Carlos,Castellan,97,ARG
100681,Morris Skip,Strode,98,USA
100421,Jan,Norback,98,SWE
100271,Jean Francois,Caujolle,95,FRA
100211,Louk,Sanders,99,NED
100498,Klaus,Eberhard,100,GER
100463,Ben,Mckown,100,USA
100319,Rick,Fagel,99,USA
100210,Steve,Docherty,78,AUS
100121,Raymond,Moore,96,RSA
100573,Ron,Hightower,97,USA
100231,Erik,Van Dillen,95,USA
100074,Arthur,Ashe,7,USA
100127,Tom,Gorman,53,USA
100084,Tom,Okker,56,NED
100219,Geoff,Masters,63,AUS
100199,Patrice,Dominguez,65,FRA
100216,Charles,Owens,66,USA
100461,Billy,Martin,69,USA
100331,Jean Louis,Haillet,77,FRA
100382,Chris,Kachel,77,AUS
100073,Mark,Cox,79,GBR
100257,Ross,Case,83,AUS
100197,Alejandro,Pierola,86,CHI
100488,Chris,Delaney,90,USA
100236,John,James,92,AUS
100113,Jan,Kodes,93,CZE
100438,Carlos,Gattiker,95,ARG
100220,Jiri,Hrebec,97,CZE
100176,Hans,Kary,98,AUT
100185,Patrick,Proisy,98,FRA
100308,Robert,Trogolo,83,RSA
100499,Chris,Mayotte,85,USA
100506,Howard,Schoenfield,73,USA
100397,Terry,Rocavert,99,AUS
100163,Tom,Leonard,100,USA
100289,Byron,Bertram,75,RSA
100367,Belus,Prajoux,91,CHI
100274,Eric,Deblicker,80,FRA
100545,Deon,Joubert,98,RSA
100451,Tony,Graham,100,USA
100322,Emilio,Montano,100,MEX
100270,Anand,Amritraj,98,IND
100198,Alvaro,Betancur,89,COL
100177,Pavel,Hutka,92,CZE
