id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,hard,clay,grass,Y1,Y2
200033,Serena Williams,0.1075085324232082,0.0352673492605233,0.7264957264957265,0.5410094637223974,0.668918918918919,0.4416243654822335,23,16,1,0,2.574330573958597,0.7827375233592228
202468,Jessica Pegula,0.05,0.0375,0.62,0.75,0.8,0.1999999999999999,1,0,0,0,1.530400374947184,0.151604172496734
216153,Amanda Anisimova,0.0277777777777777,0.0833333333333333,0.5454545454545454,0.0,0.0,0.0,1,0,0,0,-1.908054628897992,2.112752580666957
201496,Caroline Wozniacki,0.050632911392405,0.0379746835443038,0.6071428571428571,0.0,0.5384615384615384,0.3333333333333333,1,0,0,0,0.2679785879066408,0.6342453284729667
201696,Laura Siegemund,0.0181818181818181,0.0181818181818181,0.5777777777777777,0.0,0.25,0.1666666666666666,1,0,0,0,-0.8999130537189695,1.0737560632049328
202446,Eugenie Bouchard,0.0,0.0337078651685393,0.5645161290322581,0.0,0.6111111111111112,0.5,1,0,0,0,-0.4271477110991922,-0.7414987877929661
201504,Julia Goerges,0.0408163265306122,0.1020408163265306,0.7142857142857143,1.0,0.625,0.0,1,0,0,0,1.2567241560116502,0.9945313562600446
201427,Alize Cornet,0.0,0.0909090909090909,0.5,0.8571428571428571,0.6,0.0,1,0,0,0,-0.5262342059605968,0.1480589107894349
201539,Christina Mchale,0.0609756097560975,0.0365853658536585,0.5178571428571429,1.0,0.5,0.4444444444444444,1,0,0,0,0.977282786572602,-0.2417605059526208
221103,Cori Gauff,0.0240963855421686,0.0843373493975903,0.5576923076923077,0.0,0.3846153846153846,0.7142857142857143,1,0,0,0,-0.7546027512055903,-0.6063044681227999
214082,Darya Kasatkina,0.0163934426229508,0.081967213114754,0.4594594594594595,0.0,0.125,0.5714285714285714,1,0,0,0,-1.9338194440741088,-0.0556740483288502
201614,Caroline Garcia,0.0461538461538461,0.0,0.6170212765957447,0.0,0.7272727272727273,0.1999999999999999,1,0,0,0,0.7900001345663639,0.6170482111223496
201616,Lauren Davis,0.0246913580246913,0.037037037037037,0.5517241379310345,0.0,0.3636363636363636,0.3333333333333333,1,0,0,0,-0.7313752456113546,0.466510571798892
213525,Jil Belen Teichmann,0.0338983050847457,0.0338983050847457,0.6216216216216216,0.0,0.5,0.0,1,0,0,0,-0.1385214065337195,1.4500945467793656
214461,Tamara Zidansek,0.0,0.0363636363636363,0.6060606060606061,0.0,0.4285714285714285,0.0,1,0,0,0,-0.8728272388727251,1.080194083602992
201549,Petra Martic,0.0400200100050025,0.033016508254127,0.6464401294498382,0.5618631732168851,0.6462264150943396,0.3738738738738738,25,8,6,0,1.1380547724647472,-0.0712510843224875
202429,Camila Giorgi,0.0208333333333333,0.0833333333333333,0.64,0.7272727272727273,0.4,0.0,1,0,0,0,-0.0131303825093493,1.097884605300791
215983,Ann Li,0.0158730158730158,0.0158730158730158,0.5217391304347826,0.0,0.3333333333333333,0.25,1,0,0,0,-0.984453461034304,0.5558316811424536
214149,Viktoria Kuzmova,0.048780487804878,0.073170731707317,0.5769230769230769,0.0,0.0,0.0,1,0,0,0,-1.3809222713450615,2.4471324405414814
216083,Caty Mcnally,0.0,0.0392156862745098,0.4814814814814814,1.0,0.25,0.6666666666666667,1,0,0,0,-0.4972450990394138,-1.3604993375068657
203462,Kateryna Kozlova,0.0491803278688524,0.0327868852459016,0.5238095238095238,0.0,0.375,0.3333333333333333,1,0,0,0,-0.4591839330788635,0.7243630876191601
201521,Carla Suarez Navarro,0.0,0.0,0.66,0.0,0.4444444444444444,0.5,1,0,0,0,-0.0825776642474564,-0.3216590743971881
201465,Kirsten Flipkens,0.0,0.0597014925373134,0.7045454545454546,1.0,0.5,0.3333333333333333,1,0,0,0,0.7968674273293301,-0.3771797310801996
203501,Taylor Townsend,0.0967741935483871,0.032258064516129,0.75,1.0,0.6,0.25,1,0,0,0,2.7710664074231466,1.070490587809764
212805,Paige Mary Hourigan,0.0,0.0555555555555555,0.4166666666666667,0.0,0.375,0.0,1,0,0,0,-2.031476554937875,0.8345931119110256
201478,Varvara Lepchenko,0.0123456790123456,0.0246913580246913,0.5084745762711864,0.0,0.4545454545454545,0.8,1,0,0,0,-0.6176632020913919,-1.2891642749735677
221173,Valentina Ivanov,0.0,0.0240963855421686,0.603448275862069,0.0,0.7142857142857143,0.1999999999999999,1,0,0,0,-0.1312528371466548,0.0105154254911052
213889,Greetje Minnen,0.0806451612903225,0.0161290322580645,0.6216216216216216,0.6428571428571429,0.5,0.1999999999999999,1,0,0,0,1.4137384417693386,1.112626327923869
202490,Rebecca Peterson,0.018348623853211,0.0275229357798165,0.4814814814814814,0.8571428571428571,0.631578947368421,0.4666666666666667,1,0,0,0,0.3569225467416197,-1.1006853340199547
214263,Catherine Cartan Bellis,0.0172413793103448,0.0344827586206896,0.4722222222222222,1.0,0.4545454545454545,0.6666666666666667,1,0,0,0,0.1493946930216362,-1.4891752588786933
204434,Ysaline Bonaventure,0.0096153846153846,0.0961538461538461,0.546875,0.7894736842105263,0.6111111111111112,0.5454545454545454,1,0,0,0,0.0619696419958834,-1.1716277145698726
213672,Usue Maitane Arconada,0.0,0.0186915887850467,0.625,0.0,0.6428571428571429,0.3333333333333333,1,0,0,0,-0.0628957920509651,-0.2187939658731326
201662,Karolina Pliskova,0.0757855822550831,0.0548367221195317,0.7103174603174603,0.5495145631067961,0.6621621621621622,0.4293785310734463,22,9,5,0,1.8951780910020315,0.3828492724272655
201619,Madison Keys,0.0803571428571428,0.0153061224489795,0.7015209125475285,0.5603448275862069,0.559322033898305,0.4838709677419355,13,8,0,0,1.9967956453409368,0.3928286044178888
201520,Petra Kvitova,0.0686980609418282,0.060387811634349,0.6827344434706398,0.6243093922651933,0.5843373493975904,0.4216417910447761,27,15,5,0,1.5360391358952272,0.3481722582170108
211768,Naomi Osaka,0.0972897845726198,0.0333564975677553,0.742822966507177,0.5574074074074075,0.6754385964912281,0.3920454545454546,20,16,0,0,2.518798259636313,0.7937012357322896
206108,Jennifer Brady,0.0483870967741935,0.064516129032258,0.65625,0.5625,0.625,0.0,1,0,0,0,0.87304731699782,1.205612745054688
203389,Danielle Rose Collins,0.015625,0.03125,0.5238095238095238,0.8181818181818182,0.6,0.0,1,0,0,0,0.1490444726240937,0.3620808083664547
202428,Kiki Bertens,0.0615384615384615,0.0541806020066889,0.674074074074074,0.53125,0.5823529411764706,0.5260416666666667,21,10,5,0,1.3846344742851178,-0.0141917603760995
201590,Alison Riske,0.0322291853178155,0.0778871978513876,0.6369958275382476,0.5841584158415841,0.578125,0.4700854700854701,14,6,0,0,0.6387881587120162,-0.3208281516276626
202458,Ashleigh Barty,0.0766990291262136,0.0252427184466019,0.7352472089314195,0.5134408602150538,0.6590909090909091,0.5339805825242718,15,11,0,0,2.2273498940857324,0.1350421697928859
214643,Ludmilla Samsonova,0.175,0.075,0.8181818181818182,0.0,0.0,0.0,1,0,0,0,1.6572189956028054,4.625529985474516
201709,Yulia Putintseva,0.0,0.0204081632653061,0.4571428571428571,0.0,0.4,0.0,1,0,0,0,-1.5658693404354924,0.8295737168655095
201325,Samantha Stosur,0.0338983050847457,0.0677966101694915,0.6410256410256411,0.0,0.25,0.5,1,0,0,0,-0.4822237041046678,0.5056867753472599
204426,Anett Kontaveit,0.0492248062015503,0.0317829457364341,0.6652307692307692,0.5258215962441315,0.5745454545454546,0.5196078431372548,35,19,5,0,1.2727441676231808,-0.1893149956908674
213550,Sofia Kenin,0.0279260780287474,0.0390143737166324,0.6614832535885168,0.5540123456790124,0.6134453781512605,0.4758364312267658,33,18,6,0,0.9784954052745736,-0.4347165683880911
201366,Barbora Zahlavova Strycova,0.0144927536231884,0.0434782608695652,0.5454545454545454,1.0,0.2857142857142857,1.0,1,0,0,0,0.2562585094318904,-2.054460293774629
201548,Ajla Tomljanovic,0.0531914893617021,0.0425531914893617,0.6551724137931034,0.7368421052631579,0.3333333333333333,0.3333333333333333,1,0,0,0,0.8449586671936029,0.6702700269647088
201345,Maria Sharapova,0.0833333333333333,0.1145833333333333,0.7857142857142857,0.875,0.6666666666666666,0.5,1,0,0,0,2.3849889287115484,0.2917432772388246
201585,Sloane Stephens,0.0519480519480519,0.0,0.6610169491525424,0.0,0.4,0.25,1,0,0,0,0.4646390193660844,1.1811961972784093
201499,Anastasia Pavlyuchenkova,0.0240963855421686,0.0481927710843373,0.5714285714285714,0.0,0.6842105263157895,0.2307692307692307,1,0,0,0,-0.1256874459591207,0.2679005233054579
202494,Elina Svitolina,0.0386308068459657,0.0347188264058679,0.6499189627228525,0.5191256830601093,0.5901639344262295,0.4392156862745098,30,11,10,0,1.0043281919483984,-0.1505774119608182
202499,Donna Vekic,0.045045045045045,0.0679770679770679,0.6567796610169492,0.5731414868105515,0.4732824427480916,0.4248366013071896,19,7,1,0,0.7410138845955818,0.1914925134271175
201493,Angelique Kerber,0.0200892857142857,0.0479910714285714,0.635,0.5495867768595041,0.6161616161616161,0.5232558139534884,13,7,0,0,0.7037671909321889,-0.7195057167482687
213631,Marie Bouzkova,0.0363636363636363,0.0363636363636363,0.575,0.0,0.375,0.5,1,0,0,0,-0.3280697710685665,0.1711979133479164
215035,Dayana Yastremska,0.0131578947368421,0.0789473684210526,0.6744186046511628,0.8666666666666667,0.4285714285714285,0.4,1,0,0,0,0.482915062713247,-0.2260553189960469
201444,Su Wei Hsieh,0.0212765957446808,0.1063829787234042,0.5217391304347826,0.8888888888888888,0.1666666666666666,0.1818181818181817,1,0,0,0,-0.9375120671873638,0.6784548000890424
201545,Anastasija Sevastova,0.1014492753623188,0.0144927536231884,0.6097560975609756,0.6875,0.5,0.4,1,0,0,0,1.8244424217847235,0.771441550173106
