id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,hard,clay,grass,Y1,Y2
103163,Tommy Haas,0.0950631185918331,0.0485094529722041,0.7525481313703284,0.5922008209662141,0.6178926441351889,0.4078159470532618,480,197,55,37,1.230669001945324,0.1197295871141101
101543,Jeff Tarango,0.0660377358490566,0.0754716981132075,0.7090909090909091,0.5862068965517241,0.5714285714285714,0.4,1,0,0,0,0.4696050958056595,0.5126974747361147
102607,Juan Balcells,0.0657894736842105,0.0394736842105263,0.75,0.9230769230769232,0.8333333333333334,0.5,1,1,0,0,1.506799996910605,-0.6223525153922111
102644,Franco Squillari,0.049022198731501,0.0628303382663847,0.6937998333928359,0.5634535367545076,0.5981554677206851,0.4016872160934458,206,21,74,1,0.2341901076751085,0.1031772519615366
103252,Alberto Martin,0.0,0.0,0.7142857142857143,0.6666666666666666,1.0,0.3636363636363636,1,1,0,0,0.6116621278826555,-1.7618099230850055
102238,Alberto Berasategui,0.0,0.1071428571428571,0.6060606060606061,0.0,0.6363636363636364,0.0,1,0,0,0,-1.5541831442292977,1.3641313548064864
103507,Juan Carlos Ferrero,0.0545441879905261,0.0305809687456462,0.6978889873043992,0.589183283255941,0.6315352697095435,0.3947833775419982,567,145,161,38,0.4652957459194301,-0.5379620332316593
103819,Roger Federer,0.0960934323834867,0.0266289684739623,0.7619349005424955,0.6056873010984498,0.6713629402756508,0.4174706191896158,737,336,115,118,1.4548637829922086,-0.384541325988755
102103,Michael Sell,0.010204081632653,0.0204081632653061,0.5909090909090909,0.9285714285714286,0.5454545454545454,0.4444444444444444,1,1,0,0,-0.5982656567657054,-1.1247296247844498
102765,Nicolas Escude,0.0891483331083817,0.0466324740180861,0.7408348457350272,0.5664156110920917,0.6032786885245902,0.4050455501051156,206,69,11,30,1.051939510368229,0.0504316248960499
102021,Michael Chang,0.0495049504950495,0.0297029702970297,0.7627118644067796,0.8947368421052632,0.25,0.6,1,1,0,0,0.4648219418022224,-0.4902002620437589
101647,Byron Black,0.0285714285714285,0.0285714285714285,0.6307692307692307,0.8095238095238095,0.4,0.75,1,0,0,0,-0.231163058650896,-1.3037424511197
101320,Magnus Gustafsson,0.0666666666666666,0.1333333333333333,0.9032258064516128,0.7142857142857143,0.6666666666666666,0.25,1,1,0,0,1.5962977113032952,2.205625100194809
103066,Mark Nielsen,0.0144927536231884,0.072463768115942,0.6222222222222222,0.8333333333333334,0.75,0.3333333333333333,1,0,0,0,-0.2715995616875226,0.0168719210986952
102563,Thomas Johansson,0.1091152552336784,0.0326594598125347,0.7603166986564299,0.5534070693789156,0.6306984525303221,0.4133663366336634,413,126,26,59,1.489191167991057,-0.1443141953624973
102785,Glenn Weiner,0.109375,0.046875,0.5853658536585366,0.6923076923076923,0.5,0.5,1,0,0,0,0.361392486650452,-0.1316207019201382
102854,Sjeng Schalken,0.0458318769660957,0.0391034603285564,0.6900189342710306,0.5826388888888889,0.576235541535226,0.4153913423699169,322,96,26,45,0.2107204440069078,-0.4090671413522025
101964,Goran Ivanisevic,0.1819757365684575,0.07105719237435,0.7944746755964839,0.582356570018507,0.6308139534883721,0.3992015968063872,118,32,0,14,2.502548734805128,1.128956727305283
102494,Tomas Behrend,0.073170731707317,0.024390243902439,0.8214285714285714,0.8,1.0,0.4444444444444444,1,1,0,0,2.2213693021356087,-0.8599019048267479
103082,Markus Hantschk,0.0,0.0476190476190476,0.7241379310344828,0.7272727272727273,0.5555555555555556,0.0,1,0,0,0,-0.4583007025022986,0.4749067479243773
103292,Gaston Gaudio,0.0355781057810578,0.0388376383763837,0.6721441298752723,0.5581627106359848,0.5848818897637795,0.4221357063403782,438,46,189,12,-0.0126820071243278,-0.5231203927030487
102227,Sargis Sargsian,0.0181818181818181,0.0454545454545454,0.6909090909090909,0.6538461538461539,0.375,0.3076923076923077,1,0,0,0,-0.5298463971233726,0.0170536159699885
102562,Jiri Novak,0.0551314980284339,0.0265890098759179,0.691173209137281,0.5491766298217912,0.597187758478081,0.4235580264072273,395,104,79,31,0.3837353140850452,-0.6544686735950649
102035,Jonas Bjorkman,0.08,0.04,0.6440677966101694,0.6470588235294118,0.7777777777777778,0.5,1,0,0,0,0.8104049290303141,-0.6522411127868981
101820,Marc Rosset,0.0612244897959183,0.0612244897959183,0.7666666666666667,0.75,0.6666666666666666,0.8,1,1,0,0,1.354449127461007,-0.6556338432354399
102950,Fernando Vicente,0.0363636363636363,0.1272727272727272,0.625,0.0,0.2,0.3333333333333333,1,0,0,0,-1.5255488769865568,1.7627764335757294
102770,John Van Lottum,0.108695652173913,0.0217391304347826,0.8636363636363636,0.5333333333333333,1.0,0.3636363636363636,1,1,0,0,2.6955715711732524,-0.5118952266967798
102162,Chris Woodruff,0.0,0.0757575757575757,0.6153846153846154,0.8,0.6363636363636364,0.0,1,0,0,0,-0.9773596377170845,0.8172724844655155
