Y1,Y2
-1.590721518058684,-0.3570302068904175
-2.698269093909687,0.6864554811988541
-3.0281672692100705,0.1425550958812518
-0.6149915220726381,0.37574813614647506
-0.7397141149866606,0.2824779259597616
0.725674086803618,-0.5525822815574827
-0.4939969769096713,-0.23716438242934507
-0.3791081968016087,0.06193663415215243
0.14427663954396713,-0.17112122967423865
-0.7476244443467014,-0.887125684430521
-0.4046026439740635,-0.8110919636937391
1.1838200346795402,-1.119810184283552
-0.5007168356692575,0.13309001539192744
1.2780930774675265,0.002099883449559373
-2.284702586577544,0.1734475385977582
0.1668376012430464,-0.21590076447425016
0.24995046637869006,-0.5414123937364366
-0.833761922076543,0.9031908893582683
-1.302061714755438,-0.10404381604475421
-1.753653713000605,0.25702780842176076
0.12419122561519257,-0.7708972163017508
-0.37328399024842684,-0.638069354998848
-1.0279955262802403,-0.192091419022288
0.5013927175885328,-0.22265962941767292
-0.10551908964482039,0.8990106887900581
0.5941964924890437,-0.6502778358326328
-0.9285824412384879,-0.6676222794686885
0.952746340425421,-0.6450693768342334
-1.4321037829061831,-0.5149444747495517
-0.7046917498693105,0.3697087206987487
-0.48231678523458127,-0.49358055359137054
0.5942760003026387,-0.6333775038928631
-0.13032418285538058,-0.8802932898194793
0.4901512050581699,-0.37138611315879405
-1.2484781609448636,1.1444396270061958
0.533571225704372,-0.2715614117741719
1.7859000075681348,-1.5083269818884455
0.4425520205051164,-0.4026450654834829
0.3314661527128714,-0.6901925513694602
-1.0939070138082492,0.4397293090854811
0.7060988629536226,-0.7386846822437585
0.6114695877553842,-0.2746471849618933
-0.04041922444794674,-1.0352545600666572
1.1420527999163477,-0.7263319830306425
0.1341424771392582,-0.20896094665585452
-0.1364450449484046,-0.054378513828795556
0.0025073076799873597,-0.3167814310694195
-1.4575927736235976,-0.4059539939612615
1.2001426148904937,-0.39292795916026196
-1.0120404814394324,0.16478554649725952
-0.6938054074258504,0.7782492565820237
0.34142032990514387,-0.3732063858200596
-0.34965609999135483,-0.9116711963742432
-0.0775328144694908,0.3967234883130064
-1.509484786588181,-0.37127348353191475
-0.1347215241843354,-0.08347179872706707
0.5451466472913898,-0.7726101086566095
-0.18024220413012704,0.04644791263045915
0.3143140115730382,0.06854538203803717
0.5737623103652622,0.5570012827733237
-1.2433081599086004,-0.34335707329198517
0.8022148621048983,-0.8262811525633816
-1.0234686056242277,-0.3260279904749773
-0.6183438218036775,-1.0307981745633943
-0.540629856800775,2.4222920560697863
0.020326122212488654,-0.2696493190295277
-0.05445776080035181,-0.8906043734711026
0.18061796685381562,-0.6674300560924095
-0.46239896272166997,0.34311909425499587
-0.08710497912299892,-0.7935208851865443
-0.9543411906987705,-0.7128524220095481
-1.9117339573991716,-0.20536912836328367
-1.1946247041333082,-0.205209121993228
-0.8441177622568604,-0.5083326551496659
-1.8130441063627738,0.2549812608268569
-2.3296737957558507,-0.052950718012202684
-0.22779247804196448,0.26190037873648625
-0.2805726474684779,-1.0395712083979827
-0.6993201222883069,-0.7561617061750018
0.13096794867695888,-0.5530473615471954
-0.9407272062484243,0.1511484611593808
-0.9688084124985636,0.059366382017900475
-1.3892301382898555,-0.06801864448610606
-3.3578500634339057,0.7223318802889651
-2.563536433681705,1.03825951122527
0.2835170330895767,-0.40104391102283937
-0.8725123461984661,-0.7664401444604799
-0.31736079661055683,-0.9625237729192784
-0.9619835771998794,-0.4495002360365367
1.4181370288477644,-1.1231718314112822
-1.1076737490330961,-0.061323363664454004
-0.8536249128944289,0.6319341884079435
0.5219620381198187,-0.4525085245267942
-0.6627987020451467,-1.9179221380830425
0.9480811077988834,-0.46155804892784447
-0.26218367142653876,0.7842676324171389
1.5265826525627548,-0.12071096806995797
-0.0009865725656083388,0.16985172817258676
-0.5655990873057688,0.5175173025847575
0.09534225348372949,0.022103121880659254
-0.25310972030916185,-0.8028252500305646
-0.15927787039116673,-0.5634071149423641
0.1651329389547808,-0.02672563384539683
-1.1812971814732254,-0.21406268566774353
-1.207784782253089,1.127414133769291
0.6946529739647397,-0.39452421766243034
-0.6223081399317596,-0.3951516783941873
-0.3467407210776585,0.05837865417634752
-0.8160406944010224,-0.015584911450460558
-1.7584351598175323,0.2571245360457624
0.5960790549857763,-0.4980591690709524
0.6963410421775478,-0.7416639290493848
0.1169209141059002,-0.8625928750275429
0.3538405640855356,-0.14469978230329342
-3.6562333476988997,1.214792043141653
-0.8533606781488718,0.05560341745314801
-0.8565028553280032,-0.14026635844346283
-1.156090909355536,0.8447963738843396
0.35178988994567095,-0.17911744359595455
0.5156140442385916,-0.18048015183641555
1.2873149915139992,0.10089646352199975
-0.13018095534807725,-0.10815939742818455
0.8827321944516597,-0.1895824927034318
0.47128932894003106,0.785956469172746
-0.6363123095023777,-0.3142709937672012
-0.3641457783725179,0.48999962066747155
-0.08147943051077952,-0.43456903013420023
0.1372125623897749,0.20157033276710482
0.49882412812554533,-0.5140800256654706
-1.2992758887207159,-0.06917487372891544
0.7089181737619712,0.14554606575589163
0.37571095251328085,-0.8535470697279555
-1.6320241840043939,-0.11903757236386281
2.063899090087174,-0.32923059089110124
0.007810780141398626,0.2067771809049003
-0.17798672424834316,-0.1849564868933722
0.3604585191509873,-0.6377855777672674
1.4649430394742926,-1.3165766486764938
-1.1320967244218725,0.004113857411544623
1.788810381338344,-1.1597292361672589
0.6369558495139579,-0.6544052481479361
-0.1467314015609691,-0.03973657620851321
0.2128157825397349,0.1538579918343859
0.7790984901711792,-0.5398455998555916
0.0724562298619125,-0.07175220703021197
0.09592068948166675,-0.523287235833541
3.3806682372072236,2.3792604953412133
-2.0109035353323432,1.2413185794457917
0.00012276657165795736,-0.1842840434306456
0.49835603110623466,-0.412574092072851
0.2744582038487852,-1.4648064802199567
0.09651656491599547,1.567963240035527
1.5793461333463952,-1.0579358324043087
0.5037218248170294,-1.4899875007511343
0.1737333225673426,-0.419604689766149
-1.3779963549702796,0.15958608843063393
0.6576685845314509,0.009866660486371089
0.612093127516829,-0.7077916762317714
0.10723921938646731,-0.19863082006550226
0.6572803296066672,-0.825407668176582
-0.64324645240647,0.7406682750517567
-0.9813920983103918,-0.7965188083741048
0.36119895120256107,-0.6545730574004868
2.259143447524736,-1.6130804724637908
0.3223970282462675,-0.06185624533440111
