id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,hard,clay,grass,Y1,Y2
128034,Hubert Hurkacz,0.110381861575179,0.0280429594272076,0.7330275229357798,0.5767790262172284,0.6333333333333333,0.3714285714285714,23,14,1,0,-1.4187430841769826,-0.2414991897816539
200624,Sebastian Korda,0.0181818181818181,0.0909090909090909,0.6060606060606061,1.0,0.2,1.0,1,0,0,0,1.4175354834229614,0.1200234059889265
106328,Christian Harrison,0.0714285714285714,0.0571428571428571,0.6304347826086957,0.8461538461538461,0.6,0.3333333333333333,1,0,0,0,-0.0965999631555501,-0.2198628821267638
111815,Cameron Norrie,0.0535714285714285,0.0892857142857142,0.7142857142857143,0.0,0.3333333333333333,1.0,1,0,0,0,0.4218291207718614,1.0173512550562072
126149,Gianluca Mager,0.0602409638554216,0.072289156626506,0.7555555555555555,0.6111111111111112,0.8181818181818182,0.25,1,0,0,0,-0.8825503700097919,-0.0046287935137224
105933,Roberto Quiroz,0.0294117647058823,0.0147058823529411,0.6511627906976745,1.0,0.7,0.3333333333333333,1,0,0,0,-0.0827077064606151,-1.6721141813709473
126207,Frances Tiafoe,0.0625,0.0104166666666666,0.6551724137931034,0.8125,0.7058823529411765,0.1818181818181817,1,0,0,0,-0.505016590542324,-1.2085768164134627
104545,John Isner,0.1566265060240964,0.0120481927710843,0.65,0.0,0.5714285714285714,0.1666666666666666,1,0,0,0,-1.252345456556352,0.4578521224267979
106426,Cristian Garin,0.0517870167760758,0.0320933625091174,0.679658952496955,0.5801217038539553,0.6762589928057554,0.3986486486486487,19,0,10,0,-0.2902750145416468,-0.8008185905449821
105023,Sam Querrey,0.1538461538461538,0.0615384615384615,0.7647058823529411,0.9,0.25,0.125,1,0,0,0,-1.5782342256077762,1.7628311577989146
123755,Daniel Elahi Galan,0.0784313725490196,0.0196078431372549,0.6129032258064516,0.0,0.4285714285714285,0.0,1,0,0,0,0.3777284051716377,0.5683348977591588
