Y1,Y2
-0.925807000507102,0.06174505762337444
-0.8005352600527867,-0.4223597250408434
0.035047492616875536,-0.6270215428090081
1.356194488026239,0.24632915532989785
-1.5337356828808684,0.3887714021691009
-0.5469070225647056,-0.025284291593045894
0.026917085137281974,-0.3101637346108503
-2.7179619779706816,0.6337381440077319
-1.07381513481717,1.0039599928334217
-1.1731665418163482,0.7115008475895
0.6665860414966064,-0.25583485738192424
0.7667265684852804,0.600621812311219
0.6461679889324938,-1.1712544435642676
2.436619652513979,2.253680309447534
-0.17326146162421208,0.3852721144775039
1.3628571377003211,0.3330259782509634
-0.6547008497619844,0.5414592526212785
-1.0484512062623061,1.4575882305987784
-2.252360090245236,-0.6415953883130149
-1.820766257841254,1.9344861579195438
-0.004250530682245058,0.45964005716310385
-0.8680841034031015,-0.5158585875119216
0.35167017683239754,1.5129537274408882
1.6496376667190509,0.5253106792268708
0.473349066648927,0.10232641324766495
0.5062491245652305,0.8178301501660621
1.2538270088457224,-0.9050045636269312
0.16675197132900288,1.4266979473807964
2.7708198761548077,-0.43511133294279736
0.7226009725662528,-0.656300313457098
0.00404609360430672,2.1705328816876643
-0.24853722248234933,0.19444024623126682
0.3630303220633829,-2.005508661609822
0.6941978608633363,-1.1053589151990089
1.1672924549201344,-1.1666182392823041
-0.07926514922452257,0.1798339216551522
-0.18037872664075397,1.0169449577831577
-2.9740296538156543,0.7573877623544615
-0.6185947323805624,2.522628136992921
0.837919182742041,0.23783603640835851
1.4197040541157837,1.011174786914323
-0.4393002681714511,-0.9799468330262397
-0.7256931592395478,-0.1764783359600911
-3.104378762311453,-0.2872860644628616
-0.5069136657122423,-0.4791484903963444
-1.1020020906137418,-1.0904106346329434
-0.804980751389214,-0.5962399194671809
-0.21581128797770804,-0.5362522188250647
-1.0768123411659938,-0.1456467376043477
-1.3377641289769207,1.2538676875326933
-1.7481846053248273,0.015439471713604304
1.7500422067746515,1.09200696406978
-2.237488260439856,0.019851938246847056
-1.4529020919462179,-0.05713630273893356
2.0817321563438003,0.8204944387884769
-1.155496937975892,-0.16957376716269967
2.7770051773669886,-1.142886131632431
-1.9724728590681815,-0.16010602348712077
0.3277342227469136,1.093117339184186
1.6007906349539947,1.2360621105760656
-0.8647429757805872,0.044658287588139764
0.36707736034974553,-0.6800113434316012
-1.7483830815617547,0.5231176819184302
-3.2306890222910485,1.1111382976405495
0.7756694045344458,-0.10974415613705156
