id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,Y1,Y2
211701,Katerina Siniakova,0.0276086073893625,0.0552172147787251,0.5708053691275168,0.4904306220095694,0.5117565698478561,0.3888888888888888,75,-0.2609405152487066,-0.1458592368442524
202480,Richel Hogenkamp,0.0221579961464354,0.0539499036608863,0.5946843853820598,0.5135135135135135,0.464,0.4516129032258065,15,-0.2868010184274995,-0.2413016629741025
201549,Petra Martic,0.0438413361169102,0.0365893857817822,0.6580812445980986,0.5530913978494624,0.6096807415036045,0.4391534391534392,132,-1.417540371333072,-0.0434388322229009
201344,Klara Koukalova,0.0103016924208977,0.094186902133922,0.6128608923884514,0.6207627118644068,0.4840425531914893,0.4527363184079602,26,-0.1019366747632837,0.0023211723433176
204431,Anna Lena Friedsam,0.0397762585456805,0.0472343070229956,0.5994152046783626,0.4851485148514851,0.5412844036697247,0.408695652173913,23,-0.7288543512310316,0.0296782424857867
201325,Samantha Stosur,0.0608878466887684,0.0552276218969839,0.671918814260916,0.5675029868578255,0.5884615384615385,0.440922190201729,193,-1.6065492914573682,0.6458990259551723
201545,Anastasija Sevastova,0.0373697448796263,0.0310456342076895,0.652992277992278,0.5207649217693645,0.5702917771883289,0.4950895436164066,205,-1.2637271793416318,-0.2613780751235275
201499,Anastasia Pavlyuchenkova,0.0371518948086584,0.0640079389691744,0.6535417684416219,0.5511340206185567,0.5541252194265652,0.4575590155700653,240,-1.001899989570314,0.2254894322901963
206404,Elizaveta Kulichkova,0.0365168539325842,0.0912921348314606,0.6091370558375635,0.5375,0.5106382978723404,0.3809523809523809,11,-0.3941836558120742,0.6185093414873686
201435,Kateryna Bondarenko,0.0259067357512953,0.0753022452504317,0.6168687982359427,0.5285880980163361,0.5300546448087432,0.4181034482758621,42,-0.4436241185319777,0.1226651832492751
202488,Valentyna Ivakhnenko,0.010204081632653,0.0816326530612244,0.515625,0.75,0.5,0.0909090909090909,2,0.5307838020452926,-0.1405567208872646
201465,Kirsten Flipkens,0.035393460294646,0.0283866331297161,0.6360064037258041,0.5147432638535842,0.5522388059701493,0.4532019704433497,154,-1.066996167860227,-0.3159457061039897
201666,Cagla Buyukakcay,0.005079006772009,0.0316027088036117,0.5344129554655871,0.4766949152542373,0.4736842105263157,0.3974358974358974,26,0.2142174577541883,-1.0105392192252656
201554,Vitalia Diatchenko,0.0156636438582028,0.0981038746908491,0.5868421052631579,0.4718100890207715,0.526595744680851,0.3809523809523809,18,0.1329736012800565,0.2025370806105085
201672,Nigina Abduraimova,0.0317460317460317,0.0634920634920634,0.5897435897435898,0.6944444444444444,0.5882352941176471,0.2666666666666667,2,-0.6393351689448005,0.0165778810698395
201456,Olga Savchuk,0.0689655172413793,0.1264367816091954,0.6909090909090909,0.0,0.5,0.625,4,-0.6861730136534133,2.063966557109553
201597,Kurumi Nara,0.0043421623968736,0.0408163265306122,0.5312101910828025,0.4762658227848101,0.5266106442577031,0.3837837837837837,35,0.1929571005078681,-0.9629906306204592
206255,Patricia Maria Tig,0.0218023255813953,0.0944767441860465,0.5824742268041238,0.4721030042918455,0.4271844660194174,0.3728813559322034,14,0.2756520274941709,0.4159107539083403
203549,Olga Ianchuk,0.0196078431372549,0.1176470588235294,0.4324324324324324,0.0,0.3,0.5,1,1.873456706934248,0.6316176392524046
202684,Lin Zhu,0.013522215067611,0.0566645202833226,0.5791710945802337,0.482421875,0.4841628959276018,0.3691275167785235,24,0.0384062251428413,-0.3700211182404737
201697,Kristyna Pliskova,0.098448876226654,0.0547641658752769,0.672192513368984,0.4705882352941176,0.5413333333333333,0.3173431734317343,42,-1.826830727797108,1.7076280883437736
202499,Donna Vekic,0.0517241379310344,0.0682826903379993,0.6854173035768878,0.5513055428309666,0.5595238095238095,0.4690026954177897,178,-1.3837011898799878,0.6658141728268567
201212,Francesca Schiavone,0.0304988369087619,0.069010080124063,0.6463471382038157,0.537292817679558,0.512249443207127,0.4575936883629191,65,-0.7129104106479678,0.1875929265722477
201516,Evgeniya Rodina,0.0136363636363636,0.0563636363636363,0.5404312668463612,0.494077834179357,0.4433962264150943,0.4104046242774566,38,0.2410279602509265,-0.4465012774674423
211472,Oleksandra Korashvili,0.0588235294117647,0.088235294117647,0.7727272727272727,0.6,0.0,0.6,1,-0.6752459238797088,1.8599132034852617
214842,Zuleykha Safarova,0.0,0.1282051282051282,0.4444444444444444,0.8571428571428571,0.4,0.0,1,1.5416728887015436,0.2683226430559435
206107,Zhaoxuan Yang,0.0229885057471264,0.0747126436781609,0.5873015873015873,0.5121951219512195,0.5483870967741935,0.5882352941176471,4,-0.5064156018062194,-0.1837987561843077
201377,Yuliya Beygelzimer,0.0106382978723404,0.0638297872340425,0.4912280701754385,0.3928571428571428,0.3571428571428571,0.5555555555555556,2,0.7066107505406768,-0.4910526668611408
202506,Margarita Gasparyan,0.0290084388185654,0.0559071729957805,0.559656652360515,0.4424920127795527,0.5170068027210885,0.3529411764705882,31,-0.1345334471889671,-0.0803648384978649
201495,Dominika Cibulkova,0.0128752311850903,0.0463792858159055,0.623593699774992,0.5545722713864307,0.5666875391358798,0.4725336322869955,203,-0.638973170944067,-0.6612591497269719
201599,Andrea Hlavackova,0.0365853658536585,0.0691056910569105,0.6358024691358025,0.5254237288135594,0.2916666666666667,0.375,4,-0.1194616881947126,0.6641330331001503
201587,Bojana Jovanovski,0.0177514792899408,0.0576923076923076,0.5126436781609195,0.5108695652173914,0.4537037037037037,0.4599999999999999,13,0.2013361462054829,-0.4612354202616063
201668,Alexandra Panova,0.041860465116279,0.027906976744186,0.6466165413533834,0.4782608695652174,0.4090909090909091,0.4285714285714286,3,-0.8074148776371604,0.0686064516970615
202663,Magda Linette,0.0269028871391076,0.0479002624671916,0.5803191489361702,0.4695481335952848,0.5079006772009029,0.3423423423423423,50,-0.2452519864810193,-0.1845639875924409
204426,Anett Kontaveit,0.048255219740108,0.04518907869762,0.6655040111614928,0.5335120643431636,0.5828047921071177,0.4798534798534798,199,-1.431886146069649,0.1972988542030363
202685,Misa Eguchi,0.0075757575757575,0.0681818181818181,0.3888888888888889,0.6944444444444444,0.32,0.4545454545454546,3,1.095128019507699,-0.7300801950493114
201452,Lourdes Dominguez Lino,0.0060975609756097,0.0426829268292682,0.5064377682403434,0.4810126582278481,0.4464285714285714,0.46875,6,0.3647047641379314,-0.9280784979786076
206329,Montserrat Gonzalez,0.0115830115830115,0.0888030888030888,0.5664335664335665,0.5978260869565217,0.4864864864864865,0.3529411764705882,4,0.2065242580282874,-0.0457470915882275
206242,Beatriz Haddad Maia,0.0251141552511415,0.0517503805175038,0.582089552238806,0.4557640750670241,0.5,0.3902439024390244,18,-0.2253813312143619,-0.1948459890299463
202395,Maria Irigoyen,0.0,0.0256410256410256,0.3214285714285714,0.0,0.4545454545454545,1.0,1,1.09846453799424,-1.957268147124648
202420,An Sophie Mestach,0.0184331797235023,0.0599078341013824,0.6165413533834586,0.5645161290322581,0.5,0.4444444444444444,4,-0.4279057758290011,-0.2604553965710118
201483,Madison Brengle,0.0072576464489372,0.0393986521513737,0.5146785581568191,0.4577954319761668,0.447986577181208,0.3821339950372209,66,0.4236297314153199,-0.8419609053838771
202477,Dinah Pfizenmaier,0.0,0.032258064516129,0.6923076923076923,0.0,0.4444444444444444,0.4117647058823529,1,0.2215869531267092,-0.520283447483582
201638,Estrella Cabeza Candela,0.0309278350515463,0.0412371134020618,0.6111111111111112,0.0,0.5882352941176471,0.5555555555555556,1,-0.3735419705574188,-0.1857967877423259
206194,Gabriela Ce,0.0,0.0352941176470588,0.5441176470588235,0.0,0.2857142857142857,0.7692307692307692,1,0.8362701218771305,-0.9195715654084448
201426,Pauline Parmentier,0.033180374161666,0.0593010942463819,0.5832821143208359,0.470878578479763,0.4865525672371638,0.3639705882352941,42,-0.2658668085681041,0.1270275266436727
201640,Maria Teresa Torro Flor,0.010351966873706,0.0807453416149068,0.5532544378698225,0.5684210526315789,0.527027027027027,0.5151515151515151,6,-0.0328604992705021,-0.3954820820526085
202421,Alison Van Uytvanck,0.0511588468061051,0.0398530243075183,0.6279831539541413,0.4784,0.5194508009153318,0.3269841269841269,49,-0.9261572861922612,0.3527172303451397
202440,Paula Ormaechea,0.0289855072463768,0.0,0.5849056603773585,0.0,0.4,0.5,1,0.0293363707563784,-0.5615578697239585
204427,Sara Sorribes Tormo,0.0052516411378555,0.0879649890590809,0.5006821282401092,0.4867986798679868,0.4408602150537634,0.413953488372093,38,0.7726130253873248,-0.2867672470367489
202705,Veronica Cepede Royg,0.0122473974280465,0.0459277403551745,0.5596153846153846,0.5393700787401575,0.4559585492227979,0.4919354838709677,23,-0.0825521699594547,-0.6899121940026186
205591,Paula Cristina Goncalves,0.0338983050847457,0.0847457627118644,0.6,0.0,0.2857142857142857,0.4,1,0.8251795693237629,0.9768996353207816
201311,Roberta Vinci,0.0324475113786521,0.0246659815005138,0.6382153249272551,0.5104,0.5528031290743155,0.4578754578754579,112,-1.0553793765119877,-0.4315483719639181
202479,Grace Min,0.0136612021857923,0.0327868852459016,0.492063492063492,0.4947368421052631,0.4117647058823529,0.3333333333333333,6,0.483618618861386,-0.7644897661422356
201541,Chanelle Scheepers,0.0035714285714285,0.0821428571428571,0.5846994535519126,0.6935483870967742,0.5925925925925926,0.3666666666666667,4,-0.1784982997792674,-0.4717398811303678
202498,Julia Glushko,0.0144032921810699,0.0658436213991769,0.5213414634146342,0.5181818181818182,0.375,0.3584905660377359,10,0.5756711898745854,-0.2189166044561961
201318,Bethanie Mattek Sands,0.0236220472440944,0.0423228346456692,0.603201347935973,0.477792732166891,0.5283018867924528,0.4162162162162162,27,-0.4864810916219892,-0.3816048324788511
201593,Irina Camelia Begu,0.0322880371660859,0.0603948896631823,0.5770503861713865,0.5121212121212121,0.5017301038062284,0.4247787610619469,64,-0.3813034646994637,0.0145845865585116
201542,Olivia Rogowska,0.0436681222707423,0.0611353711790393,0.65,0.6285714285714286,0.52,0.3076923076923077,3,-0.932557401913287,0.4666841100658013
213583,Tatjana Maria,0.0444664031620553,0.0385375494071146,0.5963699222126189,0.4482758620689655,0.5367892976588629,0.4291044776119402,57,-0.8163534259124607,0.0153429919666077
202302,Maria Fernanda Alves,0.0,0.0377358490566037,0.5757575757575758,0.8888888888888888,0.6363636363636364,0.3333333333333333,1,-0.6696741004521488,-1.299062006951126
202490,Rebecca Peterson,0.0236530880420499,0.0446780551905387,0.5634765625,0.4929245283018867,0.5353982300884956,0.2890625,24,-0.1619753513623485,-0.3371788451907855
211635,Louisa Chirico,0.0266222961730449,0.064891846921797,0.5141158989598811,0.4808988764044943,0.4157894736842105,0.4523809523809523,21,0.2343800198389076,-0.0893205648273946
203521,Andrea Gamiz,0.0,0.0395256916996047,0.4623655913978494,0.6875,0.5869565217391305,0.3636363636363636,3,0.1902847884441401,-1.388588272563102
202467,Elitsa Kostova,0.0137931034482758,0.0206896551724137,0.5693430656934306,0.4444444444444444,0.484375,0.4285714285714286,7,-0.1820900394341536,-0.9127775394277288
201532,Anastasia Pivovarova,0.0068965517241379,0.1517241379310344,0.5977011494252874,0.6666666666666666,0.4583333333333333,0.8181818181818181,2,-0.0732184210362612,0.3621967154305716
201696,Laura Siegemund,0.012521343198634,0.0600455321570859,0.5506141465480728,0.5047923322683706,0.4980544747081712,0.3837209302325581,51,0.127709612650748,-0.4499669104626003
203379,Marina Melnikova,0.0045871559633027,0.1146788990825688,0.5616438356164384,0.4545454545454545,0.5238095238095238,0.6666666666666667,3,0.1949893891597926,-0.1206914228639995
203518,Paula Kania,0.0196078431372549,0.0784313725490196,0.5522388059701493,0.52,0.5,0.4761904761904761,3,-0.0183605127232183,-0.1272734928324502
206178,Susanne Celik,0.0232558139534883,0.0465116279069767,0.4933333333333333,0.6470588235294118,0.4545454545454545,0.3529411764705882,2,0.094864428442542,-0.5019585213707549
206183,Cindy Burger,0.0301204819277108,0.0993975903614457,0.5574712643678161,0.5603448275862069,0.391304347826087,0.5405405405405406,4,0.0468945237821529,0.469997913052891
202430,Alize Lim,0.0123456790123456,0.037037037037037,0.5772357723577236,0.8636363636363636,0.2352941176470588,0.4545454545454546,2,-0.0558580657122421,-0.6124912408946964
206430,Carolina Meligeni Rodrigues Alves,0.0,0.043010752688172,0.4626865671641791,0.5833333333333334,0.2142857142857142,0.4,2,1.176070326728858,-0.8488068388237914
201605,Mandy Minella,0.0279269602577873,0.0284640171858216,0.5459817729908865,0.4831081081081081,0.5037593984962406,0.3947368421052631,29,-0.3040001059437291,-0.5501450261152552
213604,Luisa Stefani,0.0196078431372549,0.0392156862745098,0.4642857142857143,0.9,0.3333333333333333,0.4,1,0.1512033994739862,-0.7569332862463665
206124,Tereza Martincova,0.0129870129870129,0.0313852813852813,0.5526717557251909,0.5062761506276151,0.4961832061068702,0.4117647058823529,13,-0.1071847189467804,-0.8505434435186281
206045,Quirine Lemoine,0.0079051383399209,0.0395256916996047,0.5,0.4512195121951219,0.5,0.5,4,0.2148492271255906,-1.0262263637638007
201548,Ajla Tomljanovic,0.0404114621601763,0.0683321087435709,0.6086776859504133,0.455137481910275,0.4881170018281535,0.3830409356725146,61,-0.449605707113664,0.4578654446038089
201440,Laura Pous Tio,0.0,0.0273972602739726,0.5106382978723404,0.75,0.375,0.5,1,0.1393928561356844,-1.332404990187189
202494,Elina Svitolina,0.0432685618884199,0.0361730742475536,0.6595232724264982,0.5220706260032103,0.5502044525215811,0.4737931034482758,322,-1.2827229564380656,0.0004972466751066
211043,Maria Paulina Perez Garcia,0.0,0.0483870967741935,0.4318181818181818,0.8181818181818182,0.6153846153846154,1.0,1,-0.6607885158191361,-2.0036588692470145
200617,Kimiko Date Krumm,0.0129870129870129,0.0735930735930736,0.5605095541401274,0.8367346938775511,0.44,0.4705882352941176,6,-0.2257718542877431,-0.396065912515909
201604,Irina Falconi,0.0111028867505551,0.0688378978534419,0.5631901840490797,0.4794520547945205,0.4807692307692308,0.4956521739130435,22,0.0781817345814246,-0.4007504207594021
201514,Sorana Cirstea,0.0253530166880616,0.0442875481386392,0.5736899563318777,0.4519823788546255,0.4553990610328638,0.3708609271523179,44,-0.1036239575027419,-0.2338451879121108
211864,Maria Fernanda Herazo Gonzalez,0.0526315789473684,0.0842105263157894,0.6507936507936508,0.9375,0.6153846153846154,0.3846153846153846,1,-1.641980605883442,0.6482850998242039
201603,Shelby Rogers,0.0435861091424521,0.0411055988660524,0.584096109839817,0.4892966360856269,0.5025641025641026,0.4796380090497737,41,-0.7644283292940861,-0.0176207038883103
201531,Mariana Duque Marino,0.0230237912509593,0.0506523407521105,0.5771725032425421,0.4637362637362637,0.5081081081081081,0.3559322033898305,23,-0.1611370000583027,-0.2512128341212407
202464,Yuliana Lizarazo,0.0,0.0392156862745098,0.5714285714285714,0.6153846153846154,0.5714285714285714,0.0,1,0.2825388859100915,-0.7752022514305699
201657,Nastja Kolar,0.037037037037037,0.0185185185185185,0.6153846153846154,0.6153846153846154,0.5,0.0,1,-0.4817636847594102,-0.0337506333860069
201468,Yaroslava Shvedova,0.0373216245883644,0.0554335894621295,0.5715495342929721,0.5092936802973977,0.4915254237288136,0.4076923076923077,27,-0.4197602489800746,0.0783534435647064
203500,Sachia Vickery,0.0257976917854718,0.0502376103190767,0.5400696864111498,0.5176470588235295,0.4952830188679245,0.4060150375939849,21,-0.139814561332186,-0.3292261105199568
201568,Kristina Kucova,0.0082872928176795,0.0662983425414364,0.5553869499241275,0.4738372093023256,0.4230769230769231,0.3448275862068966,17,0.4804926398842113,-0.3047520952983495
202484,Nicole Gibbs,0.0131319763624425,0.0538411030860144,0.5852842809364549,0.449438202247191,0.4292682926829268,0.424,26,0.0989700600856352,-0.3677768678648449
201370,Anastasia Rodionova,0.0148148148148148,0.0518518518518518,0.5647058823529412,0.6451612903225806,0.5263157894736842,0.2666666666666667,3,-0.117936109673651,-0.477841874690545
201620,Monica Puig,0.0409661378167179,0.0591996211224248,0.5967365967365967,0.5107758620689655,0.4990892531876138,0.3976261127596439,63,-0.5766535387575579,0.2657814696406091
201662,Karolina Pliskova,0.0966116639375236,0.0437922492337406,0.7207712293176535,0.5315226742042521,0.620259019426457,0.4552874378992193,351,-2.530346130824439,1.3680576563324929
201450,Tsvetana Pironkova,0.0282861896838602,0.0291181364392678,0.5912921348314607,0.4541436464088397,0.4849397590361445,0.3901345291479821,33,-0.4267001051672128,-0.3926512374869592
201501,Olga Govortsova,0.0111248454882571,0.0321384425216316,0.5521023765996343,0.4424778761061947,0.4878048780487805,0.3707865168539326,14,0.0823486118371391,-0.8055641618134826
201535,Coco Vandeweghe,0.0884907112234802,0.0596900076948444,0.7258096962381815,0.5845896147403685,0.581081081081081,0.4225352112676056,146,-2.2511440427056164,1.4664405791178563
201427,Alize Cornet,0.0225754272452352,0.0639988747450594,0.6324936750632494,0.5362559241706161,0.5550996483001173,0.4895027624309392,213,-0.6947240554923335,-0.1730287169508382
214123,Kristina Schmiedlova,0.0,0.0588235294117647,0.375,0.6,0.3333333333333333,0.4285714285714286,1,1.3404872580542746,-1.0080500172940636
201533,Shuai Zhang,0.0221386800334168,0.0390559732664995,0.5788774493523746,0.4669187145557656,0.4969696969696969,0.4082687338501292,67,-0.2741675389617973,-0.4605100297201885
201320,Svetlana Kuznetsova,0.0408102249794454,0.0444726810673443,0.6410893886314838,0.5391481764855904,0.5480701754385965,0.4887810794420861,201,-1.14058482187608,-0.0005808523369786
201512,Monica Niculescu,0.0074820143884892,0.0247482014388489,0.5029784065524944,0.4786324786324786,0.4455252918287938,0.368663594470046,55,0.3765051139536224,-1.057515377043121
200002,Mirjana Lucic,0.0425598011804908,0.0891581236408822,0.6570101120524734,0.5430523917995445,0.5381679389312977,0.5125348189415042,95,-0.9661770568706312,0.6743353026401089
201518,Yanina Wickmayer,0.0450518095810181,0.0521099264153776,0.6558303886925795,0.5302956858943286,0.5653370013755158,0.454031117397454,102,-1.2126988098793203,0.2453955679566853
202429,Camila Giorgi,0.0346491228070175,0.0991228070175438,0.5891561664757541,0.5739365293720459,0.4952076677316294,0.4081081081081081,67,-0.2658170447458611,0.6177214142291393
201586,Heather Watson,0.0408428720083246,0.0496878251821019,0.6068601583113457,0.4900808229243203,0.5386064030131826,0.3726708074534162,53,-0.7179181559539651,0.1369236118861717
201455,Elena Vesnina,0.0339043540328336,0.0516297882464906,0.6335733232284957,0.5494791666666666,0.5802083333333333,0.4539078156312625,121,-0.992534549740826,-0.0898408717032428
202450,Jana Cepelova,0.0124223602484472,0.0406549971767363,0.5472340425531915,0.4453125,0.45703125,0.375,26,0.2023683706483633,-0.6362620291244558
201366,Barbora Zahlavova Strycova,0.0316242846185615,0.0369933329399964,0.6324089178901577,0.5372964786065885,0.575516693163752,0.4713740458015267,254,-1.0407237408845234,-0.3480666104188611
211951,Ana Konjuh,0.0539351474661886,0.067785562978654,0.6761904761904762,0.5461056401074306,0.5819548872180451,0.4753173483779972,95,-1.4350745059253698,0.6573067847114616
202505,Belinda Bencic,0.0380659156112238,0.0581484850605276,0.669917978275327,0.5493785310734464,0.5672436750998668,0.4555808656036446,214,-1.1557419842203598,0.1875257605165727
202702,Tereza Smitkova,0.072933549432739,0.0648298217179902,0.6402116402116402,0.5604395604395604,0.625,0.409090909090909,10,-1.6308984610196562,0.9664818550864382
201425,Lucie Safarova,0.0736410871302957,0.0496602717825739,0.7071928707829408,0.5757669662224977,0.6142191142191142,0.4284428442844284,140,-2.0653701627071563,0.9094782986098656
201619,Madison Keys,0.0848781873712621,0.0305419418992826,0.7082400358262427,0.5426751592356688,0.6097959183673469,0.4444444444444444,218,-2.343740845008624,0.9116842426126271
201539,Christina Mchale,0.0290617215610296,0.0539717686133407,0.5709123757904245,0.4653878231859883,0.5174311926605505,0.4213836477987421,49,-0.3169376084586408,-0.1541305588565235
201540,Kristina Mladenovic,0.0536540769098908,0.0663962059310896,0.6744231330931749,0.5384742404227213,0.5718733783082511,0.4673267326732673,252,-1.3877418438417473,0.6517559959494632
201590,Alison Riske,0.0236232320192597,0.0528137225398736,0.6308416451865965,0.5703359737776563,0.556333100069979,0.4340758579169175,183,-0.7502052432076002,-0.2741174896850447
201610,Zarina Diyas,0.0217594031706558,0.0428971091078644,0.5558096980786825,0.4983050847457627,0.5099778270509978,0.4251012145748988,46,-0.2291233251492849,-0.5133810488621179
202492,Qiang Wang,0.035880077369439,0.0299806576402321,0.6389016720355882,0.5411193603655055,0.5576576576576576,0.4718706047819971,177,-1.1475469860599354,-0.3131429379334209
202681,Gabriela Dabrowski,0.03,0.0366666666666666,0.4894736842105263,0.5698924731182796,0.5576923076923077,0.2941176470588235,5,-0.1321495434153124,-0.5337562029074403
201616,Lauren Davis,0.0140723721998851,0.0669155657668006,0.5749884633133364,0.4598880597014925,0.4865900383141762,0.4414715719063545,52,0.0439906821215247,-0.2836016073543319
200043,Virginie Razzano,0.0300333704115684,0.0667408231368186,0.618657937806874,0.5844155844155844,0.5094339622641509,0.5573770491803278,13,-0.7734173313390624,-0.0227259900108426
201621,Mona Barthel,0.048801870251315,0.0780245470485096,0.628600303183426,0.4918594687232219,0.5233050847457628,0.3248407643312102,49,-0.668332043175948,0.8134812788965203
201615,Lesia Tsurenko,0.0175199089874857,0.0641638225255972,0.5440306300034807,0.508557457212714,0.4769475357710652,0.4054054054054054,72,0.1209647455511611,-0.2892170620559845
201478,Varvara Lepchenko,0.0293620891256333,0.0346888398077172,0.6148687488024526,0.5303717135086129,0.5638766519823789,0.4588377723970944,109,-0.8863290099507621,-0.4395209420567385
206219,Oceane Dodin,0.0570409982174688,0.0968508615567439,0.6774941995359629,0.5022900763358779,0.5462962962962963,0.4356435643564357,23,-1.1142209309670392,1.2300573222278224
201585,Sloane Stephens,0.0223410197079709,0.0257719620202664,0.6290170132325141,0.5572192513368984,0.5772113943028486,0.4768170426065162,188,-0.9831736780758096,-0.7356611941374217
203297,Nadiya Kichenok,0.0099009900990099,0.0891089108910891,0.5081967213114754,0.7407407407407407,0.2857142857142857,0.2307692307692307,2,0.9566292170946494,0.0902330418422214
202453,Saisai Zheng,0.0105978260869565,0.0339673913043478,0.523121387283237,0.452930728241563,0.4658493870402802,0.3978494623655914,60,0.2395834649071673,-0.8568110735680539
