id,name,year,position
202469,Garbine Muguruza,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]","[563, 395, 216, 94, 53, 20, 3, 2, 1, 2, 15, 15, 12]"
213550,Sofia Kenin,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]","[1058, 620, 205, 110, 48, 12, 4, 4]"
216347,Iga Swiatek,"[2016, 2017, 2018, 2019, 2020, 2021]","[841, 587, 174, 49, 17, 9]"
