id,name,year,position
211768,Naomi Osaka,"[2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]","[1016, 403, 238, 143, 40, 44, 4, 1, 3, 2]"
206108,Jennifer Brady,"[2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]","[588, 219, 176, 109, 60, 65, 55, 24, 13]"
