id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,Y1,Y2,Y3,Y4,Y5,Y6
126203,Taylor Fritz,0.1193747039317858,0.0304121269540502,0.7586866432897673,0.5478723404255319,0.6174142480211082,0.3493234932349324,132,-1.672462005587211,0.3633983958436711,,,,
124187,Reilly Opelka,0.2415112386417982,0.0368244858919177,0.8083146626835948,0.5964303420922161,0.6736842105263158,0.303834808259587,74,-3.614659306577989,1.9979708230588733,,,,
200384,Hugo Gaston,0.0206060606060606,0.0157575757575757,0.6301652892561983,0.5369774919614148,0.6761904761904762,0.3783783783783784,7,0.1661637537752296,-1.4556309520400954,,,,
106412,Lucas Gomez,0.0196078431372549,0.0441176470588235,0.5984848484848485,0.4561403508771929,0.4642857142857143,0.1818181818181817,6,1.3014716041404926,-0.030902256981842,,,,
105163,Gleb Sakharov,0.075,0.025,0.6571428571428571,0.5714285714285714,0.4444444444444444,0.2857142857142857,2,0.2140430570490024,-0.1186037043395828,,,,
106249,Joao Domingues,0.014947683109118,0.0089686098654708,0.6088794926004228,0.5411764705882353,0.6410256410256411,0.3728813559322034,10,0.4698597949675206,-1.7099669697562276,,,,
105952,Renzo Olivo,0.0139442231075697,0.0617529880478087,0.6688963210702341,0.5576923076923077,0.6181818181818182,0.3913043478260869,5,0.5252469713157586,-0.0828209210568155,,,,
124116,Sebastian Ofner,0.0807899461400359,0.044883303411131,0.6886792452830188,0.5645933014354066,0.5370370370370371,0.5161290322580645,9,-0.2670684676219744,-0.1857494329732507,,,,
205734,Thiago Seyboth Wild,0.0667229729729729,0.0380067567567567,0.7086956521739131,0.5727272727272728,0.6415094339622641,0.3064516129032257,14,-0.6631319949756976,0.0883649865807211,,,,
106105,Guilherme Clezar,0.0956521739130434,0.0434782608695652,0.6645161290322581,0.5882352941176471,0.5714285714285714,0.2413793103448276,3,-0.3715169742093484,0.6944107204004646,,,,
105614,Bradley Klahn,0.1077731881336838,0.0544498685692827,0.7321991178323881,0.6145494028230185,0.6213592233009708,0.3628318584070796,32,-1.098496664339594,0.8983819222377265,,,,
105960,Evan King,0.0,0.036144578313253,0.6666666666666666,1.0833333333333333,0.4,0.5,1,1.7348739749543722,-0.7159662791731867,,,,
106283,Mitchell Krueger,0.0591133004926108,0.0246305418719211,0.6541554959785523,0.5221674876847291,0.5454545454545454,0.3414634146341463,7,0.0306043660664603,-0.5732617468750347,,,,
111153,Christopher Eubanks,0.1366666666666666,0.0544444444444444,0.7628865979381443,0.5836575875486382,0.5507246376811594,0.3492063492063492,10,-1.4618044981956644,1.3168324880597886,,,,
200095,Nicola Kuhn,0.0165876777251184,0.0189573459715639,0.631578947368421,0.5112781954887218,0.475,0.4047619047619047,5,0.9029411775545236,-1.3566338313620343,,,,
200175,Miomir Kecmanovic,0.0569000554221319,0.0336227600221688,0.7143302180685358,0.580919080919081,0.631004366812227,0.4027149321266968,73,-0.5782336858256186,-0.4008745441925197,,,,
106426,Cristian Garin,0.055807560137457,0.0390378006872852,0.7033190336419056,0.5506677140612726,0.606508875739645,0.4057750759878419,89,-0.3806792498655957,-0.2951246478149615,,,,
103781,Jurgen Melzer,0.053763440860215,0.010752688172043,0.6690140845070423,0.7272727272727273,0.8571428571428571,0.3,3,-1.0255989884905334,-0.9260730679681634,,,,
105053,Santiago Giraldo,0.0350058343057176,0.0186697782963827,0.6428571428571429,0.5130111524163569,0.5108695652173914,0.3968253968253968,10,0.4713332682020756,-1.1589652857481565,,,,
106361,Adam Pavlasek,0.0808823529411764,0.0220588235294117,0.6951871657754011,0.6056338028169014,0.6521739130434783,0.4761904761904761,3,-0.8582218530006406,-0.7602933473135913,,,,
200075,Yshai Oliel,0.1029411764705882,0.0147058823529411,0.7608695652173914,0.7857142857142857,1.0,0.2857142857142857,1,-2.730134669753335,-0.1363175252138735,,,,
105432,Prajnesh Gunneswaran,0.064113980409617,0.0342831700801424,0.6776978417266187,0.535483870967742,0.5280373831775701,0.3333333333333333,31,-0.062654986628313,-0.1443578681756523,,,,
122109,Sanjar Fayziev,0.0814249363867684,0.0534351145038167,0.6764705882352942,0.4736842105263157,0.5882352941176471,0.1333333333333333,7,-0.3772710024615734,1.0923753334796025,,,,
126939,Khumoun Sultanov,0.1739130434782608,0.0652173913043478,0.8,0.6666666666666666,0.8,0.7142857142857143,2,-2.893823327673957,0.860011947528226,,,,
207836,Muzammil Murtaza,0.0784313725490196,0.0784313725490196,0.5454545454545454,1.3333333333333333,0.2857142857142857,0.1999999999999999,1,2.6705128696596736,2.209522302064647,,,,
106167,Joris De Loore,0.0970873786407767,0.029126213592233,0.7372881355932204,0.6551724137931034,0.6,0.3333333333333333,2,-1.0965626768930667,0.2074634556455952,,,,
109698,Christoffer Konigsfeldt,0.0588235294117647,0.0147058823529411,0.7222222222222222,0.8333333333333334,0.7,1.0,1,-0.8165314448478589,-2.56927987844988,,,,
208029,Holger Rune,0.0714285714285714,0.0285714285714285,0.75,0.5555555555555556,0.5,0.6666666666666667,5,-0.6300003992407447,-1.0534568735786984,,,,
