Y1,Y2,Y3,Y4,Y5,Y6
-1.4599456027168007,0.4218701831087703,,,,
-0.8142336264877363,0.49794081287890013,,,,
-0.40069387282466856,0.45693334379839856,,,,
-0.6173034375912333,-0.5364701757062135,,,,
-0.8520322240601224,-0.5089676831150117,,,,
0.4471500100747582,-0.608562003113225,,,,
-0.46165836134054494,-0.4832903631398529,,,,
-1.1628467274288043,0.0866220200656069,,,,
-0.09839480519361445,-0.08224372655886329,,,,
0.048793356545837864,-0.12806914699853117,,,,
-0.5465265528867085,-0.05725492090984158,,,,
0.40732179122809825,-0.903682296112168,,,,
-0.8953121195244761,0.4804970889465185,,,,
0.328529875874278,-0.7364366250592678,,,,
-0.9578878292133287,-0.3995441001026899,,,,
-1.4763421481489645,1.1891196929334036,,,,
-0.6414692888083288,0.9026572059528758,,,,
-0.7528239577658167,-0.23652520346688824,,,,
-0.25102155456538106,-0.5449756438689884,,,,
-2.3846512773083925,1.7731978401203619,,,,
-1.0409950255454545,-0.1983347795399899,,,,
-1.2445834890735579,1.0268825996049027,,,,
-0.47837586867936444,-0.7286676453308472,,,,
-0.3222706196572629,-0.0995796755105226,,,,
-0.35728221173579644,-0.41566330003158103,,,,
-3.6272890190620606,2.2753611314425144,,,,
-3.0843745026347245,1.5527862295876993,,,,
-0.8353043323395399,0.3454218957244823,,,,
-1.098571491225085,-0.3721145164919458,,,,
-0.48825407732346104,-0.8353285793401962,,,,
-0.007403851954742127,0.4943392752767075,,,,
0.33767789822181377,-0.8017367405837276,,,,
-1.2365033848918998,0.21536192406498006,,,,
0.1561660667495726,-0.08306778302666185,,,,
-0.8737632827912833,0.34084899984594025,,,,
0.5635412572529453,-0.24355347612852382,,,,
-0.5473388131630841,-0.5018671664697061,,,,
-0.11043333295891189,-0.7204486935248249,,,,
-1.2351634977617592,0.30810511876268665,,,,
4.482174703326647,1.7412884843910812,,,,
-0.5181861020583495,-0.43996640445025165,,,,
0.4210084364592792,-0.1185236625610689,,,,
-2.1750237946143076,1.1965085516353022,,,,
-0.13896756123462048,0.12945826434690907,,,,
-0.915195710041787,0.4600444835894427,,,,
-0.5371133751739117,-0.8098524497859724,,,,
-1.8155921702336262,0.18414483051859196,,,,
-1.0147102804020143,0.24452430139304596,,,,
-0.7527582908432036,0.3335207125995591,,,,
-0.5361928749795496,-0.19884570241201538,,,,
-1.8576438882728636,0.6985502604182875,,,,
-1.4224867184547947,-0.2134475740690441,,,,
-0.7755976796839308,-0.19783101382857052,,,,
0.8045405139253338,-0.2996253193811318,,,,
-1.3529580543541353,-0.09338129421774331,,,,
-0.019434511125218625,-0.6692250881083734,,,,
-1.3507259327005254,0.2127538592850512,,,,
-0.15926911114162312,-0.4146862271465744,,,,
-1.0616790390745223,-0.15349720288719584,,,,
-0.4070089248262651,-0.6322531110900154,,,,
-0.7933864548103852,-0.5312712931293323,,,,
-0.30129442540027707,-0.3194946395271506,,,,
-0.449749894003619,0.02561171129160169,,,,
-1.9241244868614877,0.8376213709428685,,,,
-0.012435923218226425,-1.2512122113188202,,,,
0.3031770419183998,-0.5023300492619779,,,,
-0.2365812965137185,-0.25086148701313027,,,,
0.33743347838854537,-0.9132302362861928,,,,
-1.2830058725777471,0.13498663801446947,,,,
0.6726655958851026,-0.6323720996321051,,,,
-0.97623794631793,-0.012962827304610281,,,,
-0.08776513469779806,-0.35731606156630585,,,,
0.7658773794208225,-1.9855659594837796,,,,
-1.2745728647055445,0.5110454987857724,,,,
-0.7320692588402422,0.42293114562838435,,,,
1.1503000184555336,-0.40916101343801037,,,,
-0.3542329559720639,-0.5311854604393653,,,,
-1.377550726808397,0.1292990184636322,,,,
-1.002973673244127,0.18806191472362446,,,,
-0.29393904040056573,-0.3576848767078803,,,,
1.0243516347468875,-0.699808804196076,,,,
-0.021186147219568647,-1.0322229509544856,,,,
-0.9444692076451338,1.0358736473230683,,,,
0.18170797010654952,-0.5710326735656516,,,,
-2.680463107647608,1.0399468859528138,,,,
-1.259476724415671,1.429199923848926,,,,
-0.44482341314499674,-0.8371705971618107,,,,
-1.8335460998079331,0.6741904640688445,,,,
0.1810907707335742,-0.5381551329979791,,,,
-1.3472622751040257,-0.004884475084584245,,,,
-0.26103634734996295,-0.37778240903972693,,,,
-0.7762673099883118,0.008554353986035587,,,,
0.07517775089736722,-0.3325875580589901,,,,
-0.42150250988819193,-0.5148443150224704,,,,
0.8138002182793019,0.3113323169957703,,,,
0.6377922206843453,-0.3836365699507058,,,,
-0.31405720605122805,-0.22751857565590167,,,,
-0.01687409001080743,1.0861228031338654,,,,
-0.8748095679497004,0.33740590684041943,,,,
-1.0321418997305625,0.37956402865170286,,,,
-0.4303028089904827,-0.45376075552683576,,,,
-0.4457575922197825,-0.3226367220314099,,,,
-1.8269517387422969,0.11849619765942482,,,,
-3.8839937208039443,1.7673003244784513,,,,
-2.7511278683580067,1.5763698695339414,,,,
-0.5586743761893047,0.3761553707093704,,,,
-1.1273304496254088,0.6523363752966812,,,,
-2.2088600911225726,1.297679578555157,,,,
-0.47720329835758535,-0.45410260270770436,,,,
-0.16998955249917336,-0.3238508965416621,,,,
-0.8363847845430041,0.021541442588178267,,,,
-1.3941465257013606,0.49269891102888963,,,,
-0.6469971217433679,-0.6327263829950444,,,,
-0.024712240374903847,-0.29931529774190124,,,,
-0.9651729774677269,-0.7557196178660538,,,,
-0.19230527486883733,-0.9830782616774504,,,,
-0.8807289885418308,2.036621637735479,,,,
0.22290240305989015,0.596876342336597,,,,
0.12222785283286157,-0.602803652275997,,,,
0.16991242047806596,0.01867024455111112,,,,
-0.9237167197564371,0.9334160318219838,,,,
-1.721250033587766,0.5552134352401729,,,,
-0.12192262240604958,-0.5592379428092928,,,,
-0.23874945965212044,-0.5420476750693669,,,,
-0.08773888889085542,-0.14547593696054892,,,,
-1.2809300081300166,0.6307030348405946,,,,
-2.3460809116923773,0.526953185811555,,,,
0.26457549354526494,2.0144015919886433,,,,
-0.1529192952240064,0.11998556348089993,,,,
-1.1587878127695679,0.29482332447590953,,,,
0.4781661784121388,-1.320206981405497,,,,
-0.6615488575421602,-0.33459489520208047,,,,
0.7333980429088859,-0.3216795918819785,,,,
-3.7678996308283743,2.5102851281161946,,,,
-0.6375740623555528,0.3673165645693916,,,,
0.8355658195553793,-0.1659742785618038,,,,
-0.8271692852665828,-0.35041138702839797,,,,
-1.2473156022157406,0.7593878501546893,,,,
-1.6514177286267462,-0.04488620185115042,,,,
-1.1165611499079888,-0.24876646712502276,,,,
-0.21872187638172197,-0.5496217874501498,,,,
-1.4808536268898977,0.2863496505236105,,,,
-1.273649972612717,0.9563637859005742,,,,
-0.5744850814772157,-0.1773732906131109,,,,
